method,day,divergences,max_r_hat,min_ess_bulk,seconds,n_sampled_variables
refit_daily,1,0,1.0006407570613614,6961.855395429254,11.054176729172468,2
refit_daily,2,0,1.0011703712361602,7415.341406591681,41.95356455631554,2
refit_daily,3,0,1.0006695109493702,4776.351860817951,23.44117543892935,4
refit_daily,4,0,1.0005218881132585,5130.943870490061,39.971463347319514,4
refit_daily,5,0,1.0008370607332637,5626.624944397725,44.906422320753336,4
refit_daily,6,0,1.0009017583350013,5436.158915662232,44.948870215564966,4
refit_daily,7,1,1.0011793270970086,4156.199098153225,9.371659487951547,4
refit_daily,8,0,1.001826752241913,4286.977235922796,11.100708995014429,4
refit_daily,9,0,1.0011436328023517,4474.313159353945,11.320049773901701,4
refit_daily,10,0,1.0021668678899043,4233.090818800143,34.80709339212626,4
refit_daily,11,0,1.001338225972502,4393.500112830676,29.043431191705167,4
refit_daily,12,0,1.0008997068838048,4660.4839231279775,11.404103431850672,4
refit_daily,13,0,1.0007825865382347,5099.38594191359,12.439536856953055,4
refit_daily,14,0,1.000815616405892,4341.812643931781,13.960951255634427,4
refit_daily,15,0,1.0015063959183907,4273.499271970399,16.693383606150746,4
refit_daily,16,0,1.0018758036369468,5353.006470929569,19.584889627993107,4
refit_daily,17,0,1.0016616392327777,5295.627323277875,19.93281472567469,4
refit_daily,18,0,1.0015988353193703,4657.497961084704,21.0197668178007,4
refit_daily,19,0,1.0011319573605693,5624.7672187019225,22.32218516105786,4
refit_daily,20,1,1.0033711835343022,5627.738770038157,23.404747070278972,4
refit_daily,21,0,1.00109874242565,6068.772167870629,22.895521882921457,4
refit_daily,22,0,1.0040437359075423,6019.346733457684,24.17457067919895,4
refit_daily,23,0,1.0026058678082685,5565.333123135141,24.242525856010616,4
refit_daily,24,0,1.001464328581518,6374.131397992722,23.63249392621219,4
refit_daily,25,0,1.0020421271365083,5855.8130549682655,22.941046131774783,4
refit_daily,26,0,1.0024675325233,5947.047560461552,24.978876918088645,4
refit_daily,27,0,1.0012833626027984,6081.593967932351,24.896275345236063,4
refit_daily,28,0,1.0016275427698615,6752.798668449804,26.85263247229159,4
refit_daily,29,0,1.0015721240970148,4675.949663538214,29.008381844032556,4
refit_daily,30,0,1.001251121880434,4812.978256747795,29.839770928025246,4
refit_daily,31,0,1.0030602666440243,5129.809232602489,32.033720650710166,4
refit_daily,32,0,1.0023768767791226,4998.466954076605,32.43188518984243,4
refit_daily,33,0,1.0021933810723473,5671.241189962493,33.44941209908575,4
refit_daily,34,0,1.002662145351414,5714.444469211023,33.39534145966172,4
refit_daily,35,0,1.001736595993994,5555.131967743689,34.17353481380269,4
refit_daily,36,0,1.0016926375011364,5173.28905893747,34.08449815912172,4
refit_daily,37,0,1.0016378870968252,5574.186364437903,34.38576978771016,4
refit_daily,38,0,1.0031549700929654,5609.369963755286,34.92358714714646,4
refit_daily,39,0,1.0022001379516652,5681.39794862398,35.014742641709745,4
refit_daily,40,0,1.0017331175207964,5932.236941798468,36.30837371805683,4
refit_daily,41,0,1.0021026457837572,5081.117940848805,36.441060591023415,4
refit_daily,42,0,1.0020333186719237,5135.406630349007,36.44989902712405,4
refit_daily,43,0,1.0020552089289354,5157.749187212923,36.88002081820741,4
refit_daily,44,0,1.0018607643269675,5958.472539024422,37.84589377604425,4
refit_daily,45,0,1.0027836717155025,4727.539643663918,37.545858399011195,4
refit_daily,46,0,1.0027828098526566,5177.043072550355,38.6297883070074,4
refit_daily,47,0,1.0033543101397766,5290.088378848946,38.648958158213645,4
refit_daily,48,0,1.0020396047387714,5160.234093674252,38.26008790312335,4
refit_daily,49,0,1.0020114456941864,5461.078378353217,38.141016295179725,4
refit_daily,50,0,1.002976271276016,5376.053166653526,38.02099446207285,4
refit_daily,51,0,1.0025673551059886,5126.632961232655,38.21341695217416,4
refit_daily,52,0,1.0024341647449804,5918.561595534633,37.86278789723292,4
refit_daily,53,0,1.0016273788641723,5206.8500501013905,38.4063930362463,4
refit_daily,54,0,1.0017373882385614,4753.667549039222,38.06301061902195,4
refit_daily,55,0,1.0024377958295774,5588.71900469575,38.32384474389255,4
refit_daily,56,0,1.0019816726684518,5504.001716440084,38.220736127812415,4
refit_daily,57,0,1.0038694312986511,4879.7087107829875,38.7802070309408,4
refit_daily,58,0,1.001875309393916,4896.750757557012,39.54534339532256,4
refit_daily,59,0,1.0023911596893964,5587.038135665248,39.512830418068916,4
refit_daily,60,0,1.0015116405866442,4895.898988700298,39.49402687326074,4
refit_daily,61,0,1.0026472393996957,5061.227460665814,39.6565876910463,4
refit_daily,62,0,1.0022749199442522,5139.604558945423,39.66580954100937,4
refit_daily,63,0,1.001855081084284,5176.62852798047,39.50107357604429,4
refit_daily,64,0,1.0030491375015336,5008.252944392245,39.83017483679578,4
refit_daily,65,0,1.0027590289268449,5691.500341447228,39.66894796397537,4
refit_daily,66,0,1.0014828324204992,5374.877942541527,39.60577776096761,4
refit_daily,67,0,1.0024962951014065,5241.17363413032,40.02212435007095,4
refit_daily,68,0,1.0019656871597342,5505.699855247904,39.51738002337515,4
refit_daily,69,0,1.0025139546946804,5522.94497276952,40.069113419856876,4
refit_daily,70,0,1.0020118510354197,4926.592490968763,39.66344190714881,4
refit_daily,71,0,1.002224815952442,5309.089112619726,39.79940443113446,4
refit_daily,72,0,1.0025710926400544,4763.096957528355,39.60423117084429,4
refit_daily,73,0,1.001764973852605,5416.604439823851,39.60138084925711,4
refit_daily,74,0,1.0014167076960954,5298.339055888028,40.23949476797134,4
refit_daily,75,0,1.0019709608427767,5537.351275235671,39.698487653397024,4
refit_daily,76,0,1.0018260829450076,5227.9016050965965,40.381829446647316,4
refit_daily,77,0,1.0020071904468064,5499.4483997617,40.227092596236616,4
refit_daily,78,0,1.002291973214956,5212.380612928634,40.905754894949496,4
refit_daily,79,0,1.0021573719851469,5630.551985987318,40.74298575613648,4
refit_daily,80,0,1.0016486653530126,4617.050596066211,40.792049242183566,4
refit_daily,81,0,1.001319380795785,4760.28772426112,40.811903167981654,4
refit_daily,82,0,1.0025577696231411,4822.242409841155,41.37072358140722,4
refit_daily,83,0,1.001817869305302,5434.507617203959,41.535160990897566,4
refit_daily,84,0,1.0021406685620335,4944.467160300086,41.52993345679715,4
refit_daily,85,0,1.00208660264186,5430.468095341135,41.04116579378024,4
refit_daily,86,0,1.002221331896464,5361.728486977857,41.592172709759325,4
refit_daily,87,0,1.0033675909325788,5283.882332350479,41.22930938890204,4
refit_daily,88,0,1.0018617329434252,5509.816430567347,41.998857154045254,4
refit_daily,89,0,1.0016983628492424,4826.372089277378,41.88581677293405,4
refit_daily,90,0,1.0021044887434614,5540.5558096995455,42.46520558092743,4
refit_daily,91,0,1.0033262285031292,4856.710317380658,42.01601274404675,4
refit_daily,92,0,1.0017401959191585,5038.102754303945,42.25806640367955,4
refit_daily,93,0,1.0016957740886536,4721.900761699054,41.6011848077178,4
refit_daily,94,0,1.0024720598768733,5109.818516501993,42.032281576190144,4
refit_daily,95,0,1.001456948379788,4975.5164216892135,41.986882887780666,4
refit_daily,96,0,1.002298346487913,5689.386807160393,41.80989983677864,4
refit_daily,97,0,1.0036391238552769,5542.327062122913,42.100165572948754,4
refit_daily,98,0,1.0028773891955205,5003.710107352103,42.37332951789722,4
refit_daily,99,0,1.0019196311690242,5323.240763469909,42.191646582912654,4
refit_daily,100,0,1.0032940276437268,5140.596419362841,42.02312774490565,4
refit_daily,101,0,1.0019532790539896,5157.296980876003,43.371143938973546,4
refit_daily,102,0,1.0028159107118684,4697.620468047502,43.76434047939256,4
refit_daily,103,0,1.0024996548526903,5880.433624634994,43.25378405395895,4
refit_daily,104,0,1.0020442180871307,5238.702830716014,43.52998264320195,4
refit_daily,105,0,1.0018113509119022,5238.183160465114,44.80418333504349,4
refit_daily,106,0,1.0020467080032043,5321.504162360461,44.00885323015973,4
refit_daily,107,0,1.0021800035667976,5311.231211256612,43.401832703035325,4
refit_daily,108,0,1.0013740834442888,5298.200756203865,44.79155905684456,4
refit_daily,109,0,1.002154940020686,4591.819481925875,44.52202972676605,4
refit_daily,110,0,1.001957991342501,5174.3597639510845,54.30144728720188,4
refit_daily,111,0,1.0017981658244537,5105.72926155041,56.018406049348414,4
refit_daily,112,0,1.0018228718941091,4982.883641948689,56.21016077604145,4
refit_daily,113,0,1.0025526492155388,5087.904555141401,56.76433297013864,4
refit_daily,114,0,1.001901156097075,5523.508089482632,56.68826517695561,4
refit_daily,115,0,1.0025771676277129,4907.4415245759565,55.91647324198857,4
refit_daily,116,0,1.0018048934335446,4949.230051930638,56.489882830996066,4
refit_daily,117,0,1.0016776866054273,5306.0572910665915,55.95368067640811,4
refit_daily,118,0,1.001826498764309,5032.0273662544205,65.84396573994309,4
refit_daily,119,0,1.0019834785609405,4880.328899700422,65.6159927751869,4
refit_daily,120,0,1.002856174688451,5173.803512591992,60.437811367213726,4
refit_daily,121,0,1.0016371663625976,4808.96545078925,61.607733231037855,4
refit_daily,122,0,1.0021926831257097,4892.807943845772,96.1568577461876,4
refit_daily,123,0,1.0018906882761063,5408.332050494411,67.07185203628615,4
refit_daily,124,0,1.0013584781074403,4724.264429056542,112.11484471801668,4
refit_daily,125,0,1.002165011769952,4927.8078212985,110.20071533927694,4
