date,day,model,risk_of_additional_cases,monte_carlo_standard_error,risk_of_additional_transmission,transmission_monte_carlo_standard_error,risk_of_sustained_transmission,sustained_transmission_monte_carlo_standard_error
2018-04-06,1,ssi_so,0.280848713222705,0.0005760327069244601,0.24843762261981162,0.00058164372087354,0.07351310266544331,0.0005854199753426977
2018-04-07,2,ssi_so,0.26955665656798333,0.0007844165647929006,0.2236182238769373,0.0007889045656191544,0.0665461092439068,0.0008536036195948982
2018-04-08,3,ssi_so,0.9150851230065448,0.0014141327241054126,0.8602541588762529,0.0021999090273609684,0.45688172677269034,0.0029384621261359226
2018-04-09,4,ssi_so,0.8935960071535963,0.0024670166377456673,0.8116475128339973,0.0029361652155081527,0.39736659754494086,0.004901450684306178
2018-04-10,5,ssi_so,0.8661182751381548,0.0035373316730254226,0.7534749388288366,0.0031109382828374884,0.33182460819089543,0.001183026768195695
2018-04-11,6,ssi_so,0.8354442795551718,0.002412799085720415,0.6902987137775731,0.001971887110863024,0.27866987762797646,0.0023777004706788496
2018-04-12,7,ssi_so,0.998797236635644,4.927816841875331e-05,0.9900871018397985,0.00011300889913749966,0.7530473479446513,0.0031661944142725353
2018-04-13,8,ssi_so,0.9994788106622542,3.5913842003890046e-05,0.9937131448114288,0.00021375731900363356,0.7952239337059812,0.0037115167689952917
2018-04-14,9,ssi_so,0.998964385255804,7.643826199493652e-05,0.9852966307400276,0.0006463448303513609,0.708195522919586,0.005152029415545556
2018-04-15,10,ssi_so,0.9975063079210129,0.00016295381721119376,0.9710199712899529,0.0006006483037687116,0.6310741946574581,0.006650419789811288
2018-04-16,11,ssi_so,0.9951759566214935,0.0002510869557056383,0.9478431767520317,0.0010672667731082748,0.5492996901075394,0.0042534047780215965
2018-04-17,12,ssi_so,0.990484996755557,0.0003220800919119299,0.9126584563587825,0.0017943830903018067,0.47230082953358543,0.007639021584380087
2018-04-18,13,ssi_so,0.9945084326428447,0.00017175100692364318,0.9398773863757921,0.000687691585917829,0.5260243479236384,0.0061422744241757445
2018-04-19,14,ssi_so,0.9966924640211684,7.16715707734354e-05,0.9564642941349961,0.0005310859824006256,0.5665958963742048,0.0009490875123189695
2018-04-20,15,ssi_so,0.9976282604052168,0.00015518196128425175,0.9654456827371978,0.0008875416628836688,0.5917832814854762,0.003712604572475204
2018-04-21,16,ssi_so,0.998498334689233,0.00011462702948252842,0.9743886625062333,0.0004531452879672858,0.628056116210622,0.006138329494570883
2018-04-22,17,ssi_so,0.996843953562287,0.00012116329670811742,0.9546053586331219,0.0010357714447655102,0.5520453368273479,0.0052147446470967185
2018-04-23,18,ssi_so,0.9977391316823241,7.447975246226108e-05,0.9635410866867842,0.0005295171788180355,0.5793824923588127,0.005364134519128528
2018-04-24,19,ssi_so,0.9983128863668653,0.00010762237238090531,0.9719968311563688,0.0006113453281866095,0.6073040429908751,0.004577718217678465
2018-04-25,20,ssi_so,0.9986801567188691,0.00012086707536987952,0.9766066764577929,0.0010375256876305181,0.6303575276244513,0.0015439182575912446
2018-04-26,21,ssi_so,0.9974928099186121,0.00013673244524811095,0.9596711468342657,0.0012091337932210028,0.55385567979195,0.0051717965100522454
2018-04-27,22,ssi_so,0.9978465517607628,8.392246692411347e-05,0.9673018334942799,0.0003561257099456377,0.5818731406219664,0.0030607736131257556
2018-04-28,23,ssi_so,0.9957181288911757,0.00014232494342017392,0.9426550671612943,0.0016939359757471148,0.5017288303417169,0.008406654582488396
2018-04-29,24,ssi_so,0.9916473130492034,0.00020923995642263627,0.9087450198978432,0.0015313249312762268,0.431766984310776,0.004557205635493552
2018-04-30,25,ssi_so,0.9845987676529855,0.00015285672955940758,0.8643640253376159,0.000751488093275556,0.36105673189802256,0.002251467661006503
2018-05-01,26,ssi_so,0.9958844565105224,1.15049020013861e-05,0.9509818767402619,0.0004470511124341519,0.5072000432646634,0.0031211740674980427
2018-05-02,27,ssi_so,0.992108914250659,0.00016003313498869713,0.9217753643401836,0.00046489088236656016,0.4461861827534699,0.0046695125773044775
2018-05-03,28,ssi_so,0.9981109592743326,0.00010354972707008477,0.9729152951415064,0.0004907282402982592,0.5847826253571748,0.003909309334227188
2018-05-04,29,ssi_so,0.9999972477401348,7.10647287034345e-07,0.9998110371089427,2.6322632489805813e-05,0.9297044143407558,0.0036407846532010594
2018-05-05,30,ssi_so,0.9999992527795073,1.2907881250537937e-07,0.9998845791372507,2.143504648885398e-05,0.9380744105119299,0.0033908360823609036
2018-05-06,31,ssi_so,0.9999994979989325,1.4852715729406253e-07,0.9998607517042694,1.646948879588687e-05,0.9097191589676576,0.0025088048024146385
2018-05-07,32,ssi_so,0.99999842537774,2.0722301455343494e-07,0.9996915590973964,1.2997549690493647e-05,0.8816755263250033,0.0021177626487689917
2018-05-08,33,ssi_so,0.999998024664879,5.068106074560663e-07,0.9995424661303531,5.539312787413713e-05,0.8540932300717051,0.0020782630236891833
2018-05-09,34,ssi_so,0.9999873890054591,1.0796657038236237e-06,0.9981157603911248,6.053690733577656e-05,0.7573857695920109,0.0043683123541208
2018-05-10,35,ssi_so,0.999998777472846,1.6847431498719382e-07,0.9995936562494526,3.4323827329905115e-05,0.8433567222986541,0.004323303860911296
2018-05-11,36,ssi_so,0.9999907347481141,1.932326148765552e-06,0.9984938184300517,6.978728753479543e-05,0.761117766840171,0.002131011864133018
2018-05-12,37,ssi_so,0.9999901592552991,9.814675926433482e-07,0.9980198492512737,8.447843520639764e-05,0.7294333245343054,0.0032419839067622034
2018-05-13,38,ssi_so,0.9999958606922718,4.817572099668843e-07,0.9988976409277552,3.328935173290976e-05,0.7675927223990568,0.005857338042893377
2018-05-14,39,ssi_so,0.9999978825805216,3.2374259383908296e-07,0.99937159701726,3.339514801617657e-05,0.7892866183031109,0.0007321478567954685
2018-05-15,40,ssi_so,0.9999996750747988,9.553690847989916e-08,0.9998117132660764,5.729937208904992e-06,0.8447975885872294,0.004854681319763948
2018-05-16,41,ssi_so,0.999999974597073,3.503158957881395e-09,0.9999549692415345,2.4862370402733508e-06,0.8925945433094926,0.0020904872973106403
2018-05-17,42,ssi_so,0.9999996192997168,6.203285583281632e-08,0.9997241782218315,7.934783528194686e-06,0.8182262567718387,0.005808364185882831
2018-05-18,43,ssi_so,0.9999994598955171,3.9186560350805996e-07,0.9997799889604571,3.1148243117045864e-05,0.83102281589832,0.0014167252133935318
2018-05-19,44,ssi_so,0.9999998833281121,2.7033481085190854e-08,0.9998438979147098,1.2042491940804183e-05,0.8341826211393537,0.0050044116413136734
2018-05-20,45,ssi_so,0.9999999715960802,1.4317209609574628e-08,0.9999516357735878,4.571801895575417e-06,0.8710497967681274,0.0034799250811294803
2018-05-21,46,ssi_so,0.9999999766267695,7.745392583996458e-09,0.9999475672355278,6.829396226670804e-06,0.8609271671107308,0.0020628878041891773
2018-05-22,47,ssi_so,0.9999995118505509,1.936508865825049e-07,0.9997043728914784,1.5088198356792558e-05,0.7946899970290868,0.0057921158154115035
2018-05-23,48,ssi_so,0.9999984598364691,2.348189283446242e-07,0.9989242022523657,4.448746743669978e-05,0.7083933815160554,0.005791747836084198
2018-05-24,49,ssi_so,0.9999910086935103,6.798140030716352e-07,0.9967137982951021,9.760844513318588e-05,0.6224002715656313,0.004601700097348864
