method,day,divergences,max_r_hat,min_ess_bulk,seconds,n_sampled_variables
refit_daily,1,0,1.0005187075036124,6647.168707387539,88.11225072527304,2
refit_daily,2,0,1.0000758377636678,7365.8212480251905,82.35175648191944,2
refit_daily,3,0,1.0007450954908317,5517.943110660782,85.31386334914714,4
refit_daily,4,0,1.0008247355309585,5251.2909299111,96.10324106225744,4
refit_daily,5,0,1.0006642072587648,5661.964484819639,80.207738077268,4
refit_daily,6,0,1.000836769282063,4367.61391866707,85.29084234125912,4
refit_daily,7,1,1.0005938998662196,4013.778463850186,82.89173769997433,4
refit_daily,8,0,1.0021993306661419,4112.409081030467,79.10301486123353,4
refit_daily,9,0,1.0012012756634145,4078.4337495398327,13.639088276773691,4
refit_daily,10,0,1.0014411203747888,4138.088134514427,13.519866879098117,4
refit_daily,11,0,1.0013198580381273,4359.972611029004,14.048242127057165,4
refit_daily,12,0,1.00093180144869,4481.662931505099,13.267168832942843,4
refit_daily,13,0,1.0003226214297927,4175.890572853182,15.422076873946935,4
refit_daily,14,0,1.0008976267864305,4153.263930789096,17.70456522796303,4
refit_daily,15,1,1.0026383329130701,5034.0134255784415,18.873701262753457,4
refit_daily,16,0,1.0014060404150438,4923.98298586412,20.420274673961103,4
refit_daily,17,0,1.0010969636371576,5058.535027903675,19.93003873107955,4
refit_daily,18,0,1.0013928344615481,5524.263052753149,22.010571849998087,4
refit_daily,19,0,1.001580396673145,5940.803495228377,22.457490534055978,4
refit_daily,20,0,1.002737614512605,4639.415471853542,23.538231170736253,4
refit_daily,21,0,1.002277456343632,6082.473058060646,23.826383154839277,4
refit_daily,22,0,1.0009625981938748,5262.242034567619,24.477907181251794,4
refit_daily,23,0,1.0010533134953536,6219.211738116865,24.23318385798484,4
refit_daily,24,0,1.0023080232874173,5147.999084996713,24.333461303729564,4
refit_daily,25,0,1.0025314415873663,6327.584468268827,23.670501003973186,4
refit_daily,26,0,1.0011918688778034,5934.183608300169,26.26430075056851,4
refit_daily,27,0,1.0014549924477103,6082.474090235135,25.452283394988626,4
refit_daily,28,0,1.002410787848754,5406.548590552911,27.099707810673863,4
refit_daily,29,0,1.00252505676046,4697.660571056057,29.455631009768695,4
refit_daily,30,0,1.001072677474872,4890.958449769577,31.440650859847665,4
refit_daily,31,0,1.001526881398158,5155.615852333504,32.33067899895832,4
refit_daily,32,0,1.0014699146747899,5167.872747910977,33.973032305017114,4
refit_daily,33,0,1.0013884450772261,5101.447417611175,33.98642833530903,4
refit_daily,34,0,1.0030479462827218,5702.980687278886,34.608618455938995,4
refit_daily,35,0,1.001808498777711,5429.6247568760045,35.00350357359275,4
refit_daily,36,0,1.0020434680154109,4981.227019770999,34.508216192014515,4
refit_daily,37,0,1.002406693266395,5323.568735073606,35.65448919683695,4
refit_daily,38,0,1.0027144237710381,5873.068634239483,36.650570755358785,4
refit_daily,39,0,1.0024738154036001,5373.790998804419,36.8064698940143,4
refit_daily,40,0,1.0019932741633666,5471.639451693547,38.200487999245524,4
refit_daily,41,0,1.002606901444414,4940.553366622258,38.62687348620966,4
refit_daily,42,0,1.0024871599895475,5257.5191478476545,38.56511698709801,4
refit_daily,43,0,1.0029390502894164,4911.839632390384,38.416201955173165,4
refit_daily,44,0,1.0039852857010387,5155.619142262835,39.68093237327412,4
refit_daily,45,0,1.0019809469093017,4953.746033907298,40.790708067361265,4
refit_daily,46,0,1.002031252744561,4574.148870716028,41.72683913912624,4
refit_daily,47,0,1.0031834194008191,4923.230052836818,41.207539942115545,4
refit_daily,48,0,1.002236211070155,5279.461686614498,41.24992747185752,4
refit_daily,49,0,1.002885557633688,5335.08397394709,40.44853364303708,4
refit_daily,50,0,1.0025487566175362,5765.163141515812,40.305904360022396,4
refit_daily,51,0,1.0018502107306886,5567.397553148285,39.39601798122749,4
refit_daily,52,0,1.0017156890121883,5570.580085465244,39.50692450487986,4
refit_daily,53,0,1.0015105147651637,5061.453787658266,40.808985121082515,4
refit_daily,54,0,1.0024590272448108,5681.388550075531,41.008924977853894,4
refit_daily,55,0,1.0023767336231457,5664.372091270132,39.912706322968006,4
refit_daily,56,0,1.0047065708141072,5296.144760254468,40.177060968242586,4
refit_daily,57,0,1.00303467200623,5851.773738719534,40.465217877645046,4
refit_daily,58,0,1.0031314600294112,4835.247354073481,41.165625151246786,4
refit_daily,59,0,1.0027876062825243,4819.467480339977,40.68154277373105,4
refit_daily,60,0,1.002695446774304,5645.08189061948,41.2319652820006,4
refit_daily,61,0,1.0021054493230928,4894.489283239262,41.52725614933297,4
refit_daily,62,0,1.0018372529132233,5062.833456960984,41.0850398321636,4
refit_daily,63,0,1.0016465499241807,5461.092794653393,41.3446637368761,4
refit_daily,64,0,1.0030488351631093,5254.814439544306,40.91256278567016,4
refit_daily,65,0,1.0023890621250169,4960.667731277826,41.4296029494144,4
refit_daily,66,0,1.0023233835945886,5569.37381525611,41.14712991891429,4
refit_daily,67,0,1.0020168178278248,5060.681981341845,41.23601362621412,4
refit_daily,68,0,1.0017509229401458,4862.438202568837,41.33241079887375,4
refit_daily,69,0,1.0020500702919304,4880.551238196969,41.19766160659492,4
refit_daily,70,0,1.0016514997918842,5260.075550991627,42.33608038397506,4
refit_daily,71,0,1.0015575410454458,5203.870236932607,41.775382060557604,4
refit_daily,72,0,1.0020384981970936,4883.003227796053,42.00221824366599,4
refit_daily,73,0,1.0021789303821933,5207.634766407878,42.17634723801166,4
refit_daily,74,0,1.0036687597784508,5304.994198746619,41.691844294779,4
refit_daily,75,0,1.0023280401356307,5299.761518954335,41.43868779018521,4
refit_daily,76,0,1.001898002366234,4522.931818264208,41.68801998300478,4
refit_daily,77,0,1.002438138402573,5780.77967627112,42.27097924426198,4
refit_daily,78,0,1.0020098744943458,5295.1143391392625,42.398619471583515,4
refit_daily,79,0,1.0029461976427345,5242.206317283143,42.222944776993245,4
refit_daily,80,0,1.0019739673211339,4907.755041195354,42.55100919585675,4
refit_daily,81,0,1.0020545264180454,5127.546171111405,42.38447933038697,4
refit_daily,82,0,1.0019011187730238,5104.852217703096,42.49665809702128,4
refit_daily,83,0,1.0021535342519445,4722.097344904188,42.64676081389189,4
refit_daily,84,0,1.0027323005073348,4776.372785699817,43.29263173881918,4
refit_daily,85,0,1.0019797831462658,4956.13587656175,42.486753050237894,4
refit_daily,86,0,1.0017973490217775,5341.273374398212,43.46931081684306,4
refit_daily,87,0,1.0014205134372196,5598.511979021878,43.69214583327994,4
refit_daily,88,0,1.0015751048349824,5008.903009509523,43.538057181984186,4
refit_daily,89,0,1.0016134809984676,5226.010456834472,43.790110455825925,4
refit_daily,90,0,1.0019996907344828,4913.336380989005,43.642724237870425,4
refit_daily,91,0,1.0030258345487473,4904.914005008806,43.462053682189435,4
refit_daily,92,0,1.0024669049699928,5133.5342230938195,43.29108752030879,4
refit_daily,93,0,1.0021315665160946,5392.848631581233,44.12547706300393,4
refit_daily,94,0,1.0031125346130993,5489.186852176773,44.41947018261999,4
refit_daily,95,0,1.0022778244859492,5228.522633498576,43.520657868124545,4
refit_daily,96,0,1.002880678114001,5207.101882349103,44.08199175307527,4
refit_daily,97,0,1.0018677070337052,4641.876435224696,44.19103435380384,4
refit_daily,98,0,1.0021073527504036,5373.359335670864,44.32118317205459,4
refit_daily,99,0,1.0014802216094083,5318.885881851882,43.846020463854074,4
refit_daily,100,0,1.0026106331472002,5425.660782361339,45.10782404290512,4
refit_daily,101,0,1.0020809057415203,4717.437092964693,45.216693948954344,4
refit_daily,102,0,1.0021825548405667,4712.011157451794,45.028963226825,4
refit_daily,103,0,1.0031856922214382,5392.0554687671765,45.17364389216527,4
refit_daily,104,0,1.002962843436847,5569.857646822642,45.59505858505145,4
refit_daily,105,0,1.002344607835595,4712.034915728305,46.38086818577722,4
refit_daily,106,0,1.0022301455582623,5568.0974716245555,46.12869801418856,4
refit_daily,107,0,1.0016436809083287,5513.275000698174,45.67187425866723,4
refit_daily,108,0,1.0018993201637956,4566.090517701724,45.81564659206197,4
refit_daily,109,0,1.002158246166127,5274.43706976921,46.402060322929174,4
refit_daily,110,0,1.002776309980757,5370.166523063796,57.84447060711682,4
refit_daily,111,0,1.0019968584938812,5517.927169125429,63.492908836808056,4
refit_daily,112,0,1.001726278763076,5279.8298685263035,62.701822767965496,4
refit_daily,113,0,1.0023125762213514,5403.694207350589,62.57625746401027,4
refit_daily,114,0,1.002573498755664,4759.908041979773,62.30382858077064,4
refit_daily,115,0,1.0018924132263678,5006.151302495564,63.20606848271564,4
refit_daily,116,0,1.0022782339163872,5385.655440408726,62.802354065235704,4
refit_daily,117,0,1.0038143834949025,4802.835152763482,64.23641303833574,4
refit_daily,118,0,1.001916932355253,5638.902166651992,68.68524466687813,4
refit_daily,119,0,1.0018783703730776,4783.479125584303,121.51088217506185,4
refit_daily,120,0,1.002483377390011,5393.428913298431,69.07327046897262,4
refit_daily,121,0,1.0019569450147026,6053.3545789900845,75.06810791697353,4
refit_daily,122,0,1.0015761654551456,5335.513330162433,81.24934572400525,4
refit_daily,123,0,1.002032580351253,5597.27278133336,70.31669815024361,4
refit_daily,124,0,1.0025876830992035,4979.797632152908,109.15017436817288,4
refit_daily,125,0,1.003254154586483,4906.1293778437475,114.47760648000985,4
refit_daily,126,0,1.0027486827005325,4611.112521012198,66.54926139069721,4
refit_daily,127,0,1.0013114401881973,4595.392239150332,66.86974787898362,4
refit_daily,128,0,1.0026386120848259,4947.7638794892455,68.11395315686241,4
refit_daily,129,0,1.0021451638520562,4910.569641950084,67.35873165493831,4
refit_daily,130,0,1.002507457555792,5497.150330597495,0.14649390010163188,4
