method,day,divergences,max_r_hat,min_ess_bulk,seconds,n_sampled_variables
refit_daily,1,0,1.0009894612805286,8187.245565130393,4.918741924921051,2
refit_daily,2,0,1.001012209497541,6727.125995534814,3.538283344125375,2
refit_daily,3,0,1.0013704891429764,7137.322473399786,4.015894790878519,2
refit_daily,4,0,1.0003250129324863,7320.18783174594,3.5611241441220045,2
refit_daily,5,0,1.0003236237812223,7318.400478310266,1.9734152569435537,2
refit_daily,6,0,1.0002928897302379,7762.9351061047955,4.034356283955276,2
refit_daily,7,0,1.0002696276039116,7018.400168708806,4.401176857063547,2
refit_daily,8,0,1.0005447580066904,6491.439768819487,2.0611318519804627,2
refit_daily,9,0,1.0004428668036518,7766.307274076742,1.985246550058946,2
refit_daily,10,0,1.0001631155566757,8392.044932588038,1.9572227890603244,2
refit_daily,11,0,1.00028024051419,7139.216507081653,2.077619146090001,2
refit_daily,12,0,1.0007034340085423,7949.266526647311,2.1857289208564907,2
refit_daily,13,0,1.0000161296921677,7625.684145494666,2.0217043349985033,2
refit_daily,14,0,1.0002325403735164,7724.024750328894,3.4880099340807647,2
refit_daily,15,0,1.0001528020511175,6686.136626814517,2.0666685549076647,2
refit_daily,16,0,1.000187643548643,7727.726007587114,2.0822784518823028,2
refit_daily,17,0,1.0009159088332857,7944.007564287141,2.2166332479100674,2
refit_daily,18,0,1.0002180236811127,6850.342371522148,2.2258997820317745,2
refit_daily,19,0,1.0014134392566536,7522.117212098683,2.1459208189044148,2
refit_daily,20,0,1.0004424501422102,7746.416077883217,2.1213570109102875,2
refit_daily,21,0,1.000718392932863,7541.2541954025255,2.1725032790564,2
refit_daily,22,0,1.0009859787082271,7032.2113989341515,2.2070374158211052,2
refit_daily,23,0,1.0005297142144551,6867.204233523401,3.7341287990566343,2
refit_daily,24,0,1.0007445142220583,6995.306369744204,2.3496160400100052,2
refit_daily,25,0,1.001134065742732,7386.117797165833,2.2426458480767906,2
refit_daily,26,0,1.000719433764575,7437.506086950418,2.2326961308717728,2
refit_daily,27,0,1.0003771990025834,7806.025396316291,2.217571236891672,2
refit_daily,28,0,1.000836447608721,7357.143933447943,2.214944483945146,2
refit_daily,29,0,1.0000825386699723,7412.870376774101,2.377708174055442,2
refit_daily,30,0,1.0019348164110362,7424.232432237145,2.4335455771069974,2
refit_daily,31,0,1.001651998719863,7915.065425726959,2.544375146040693,2
refit_daily,32,0,1.0004758563663436,6593.394759271323,2.344730000011623,2
refit_daily,33,0,1.0008492187322204,6494.070295913276,2.449343548156321,2
refit_daily,34,0,1.0007912987278316,7139.930242926811,2.46817582892254,2
refit_daily,35,0,1.000183614712724,6712.071705748069,2.489059070125222,2
refit_daily,36,0,1.0000966164745184,7258.495554117145,2.418084745062515,2
refit_daily,37,0,1.000586747839904,7405.156597787749,2.645938701927662,2
refit_daily,38,0,1.0011407878886074,7048.400261441315,2.4807061487808824,2
refit_daily,39,0,1.0000709317576146,6837.129830317086,2.4641066640615463,2
refit_daily,40,0,1.0007563571656404,7810.001987940924,2.4068950831424445,2
refit_daily,41,0,1.0001596060956501,7096.355075121991,2.476583983981982,2
refit_daily,42,0,1.0014184694640222,7142.992978264085,2.516270888969302,2
refit_daily,43,0,1.0004416917489354,6723.570789187449,2.788732838118449,2
refit_daily,44,0,1.001152064154861,7510.27075383208,2.7021311179269105,2
refit_daily,45,0,1.0002797511399948,7459.73600847596,2.763992684194818,2
refit_daily,46,0,1.0014658462078603,7694.744175481271,2.6601210720837116,2
refit_daily,47,0,1.000801235751138,7306.365562546276,2.5659805140458047,2
