method,day,divergences,max_r_hat,min_ess_bulk,seconds,n_sampled_variables
refit_daily,1,0,1.0010414264063068,5693.526673284006,12.85554845794104,3
refit_daily,2,0,1.0005276220642625,5563.308178640237,11.503148874966428,3
refit_daily,3,0,1.001774739531362,5063.798130556024,11.418987874989398,3
refit_daily,4,0,1.0006529053479156,5480.499860891262,11.59499558294192,3
refit_daily,5,0,1.0008547984927985,5864.744239436337,11.580435917014256,3
refit_daily,6,0,1.0016027975588684,5192.218780583741,11.558957333909348,3
refit_daily,7,0,1.0012748960708426,4733.805723122296,12.485906374990009,3
refit_daily,8,0,1.000918586299063,4698.70576096468,13.044923959067091,3
refit_daily,9,0,1.000798543511468,4626.055310068997,6.414502499974333,3
refit_daily,10,0,1.0010691397901628,4873.424433360824,6.542529458994977,3
refit_daily,11,0,1.0007592706994404,5029.702772004208,6.489236333989538,3
refit_daily,12,0,1.001108330083288,4731.003563038007,6.394193083047867,3
refit_daily,13,0,1.0011411502981757,5412.849885598003,6.356457625050098,3
refit_daily,14,0,1.0012897094535809,5573.499869408041,6.58552220906131,3
refit_daily,15,0,1.001152048686462,5317.813252449695,6.923867583042011,3
refit_daily,16,0,1.0008867185769652,5147.266489276438,6.851374250021763,3
refit_daily,17,0,1.0012947076274936,5438.59418752247,7.376646208111197,3
refit_daily,18,0,1.001797721099007,5569.98936667471,7.644446833990514,3
refit_daily,19,0,1.0010223024284008,5176.966464343503,7.583155749947764,3
refit_daily,20,0,1.0003658450832882,5398.810907200808,7.722495833062567,3
refit_daily,21,0,1.001004604699082,5400.90058545168,7.571931542013772,3
refit_daily,22,0,1.000146046056811,5339.374762193384,8.033387708012015,3
refit_daily,23,0,1.0009098001753105,5062.829196082477,7.803077207994647,3
refit_daily,24,0,1.0004358373417976,6070.8886087659,7.737724042031914,3
refit_daily,25,0,1.0010328375668878,4892.155362588061,8.15311512502376,3
refit_daily,26,0,1.0016335184667162,4603.387466444644,8.132915249909274,3
refit_daily,27,0,1.001437781842475,5323.091982132009,8.406329291989096,3
refit_daily,28,0,1.002789548471751,4781.158413056788,8.827361915959045,3
refit_daily,29,0,1.0015688924314428,5276.777375784511,9.431253083981574,3
refit_daily,30,0,1.0010224627877284,5495.389728127992,9.605083334026858,3
refit_daily,31,0,1.0024521299587301,5077.193394313123,10.010057291015983,3
refit_daily,32,0,1.0016915885329571,5634.803375360373,10.223233624943532,3
refit_daily,33,0,1.001306832079606,4531.044856885951,10.546958624967374,3
refit_daily,34,0,1.0008419408618772,5202.8560899936865,10.351122041000053,3
refit_daily,35,0,1.001416777188566,5067.506664551345,10.016532917041332,3
refit_daily,36,0,1.0004340724025036,5258.145356816304,10.293895500013605,3
refit_daily,37,0,1.0012778927596189,5569.062512991261,10.588641541893594,3
refit_daily,38,0,1.0019974045879918,5462.7639867809385,10.796722167055123,3
refit_daily,39,0,1.0003542808843915,5256.703670620319,10.41420429199934,3
refit_daily,40,0,1.001120595617522,5299.542764608623,10.426808707998134,3
refit_daily,41,0,1.0005180210445275,5274.978649366025,10.39101850008592,3
refit_daily,42,0,1.003063958188075,4632.7183517728345,10.076353874988854,3
refit_daily,43,0,1.0010226521500734,5790.434805527201,10.699381042039022,3
refit_daily,44,0,1.0007203329516796,5212.869712326328,9.43026204209309,3
refit_daily,45,0,1.001373973865309,5073.183748871921,11.059409499983303,3
refit_daily,46,0,1.001180237506815,5135.69630418222,10.786768750054762,3
refit_daily,47,0,1.000793308310446,5124.686630503702,10.817905416944996,3
refit_daily,48,0,1.0011680230494862,4920.19511608871,10.814457166008651,3
refit_daily,49,0,1.0008332380746323,5351.415842556054,10.54544579202775,3
refit_daily,50,0,1.0012199537291595,5189.012010972885,9.21075883298181,3
refit_daily,51,0,1.0007053748695165,5570.617284541453,10.934317999985069,3
refit_daily,52,0,1.001022417329588,4901.239264256271,10.76456479204353,3
refit_daily,53,0,1.000558452676234,4720.176799551069,11.054623959003948,3
refit_daily,54,0,1.0009350484018689,5162.218168267101,11.032811500015669,3
refit_daily,55,0,1.0017388702238528,5186.080270285141,10.757020582910627,3
refit_daily,56,0,1.0007287340884325,4952.085847095375,10.465499542071484,3
refit_daily,57,0,1.0013361179664957,4993.860811546112,11.035480083082803,3
refit_daily,58,0,1.000735710093191,4774.654821398406,11.488666916033253,3
refit_daily,59,0,1.000833691117793,4728.584311726876,10.67724824999459,3
refit_daily,60,0,1.0019711092744548,5192.176237963302,10.904179584002122,3
refit_daily,61,0,1.0003614188237788,5566.910187617026,12.047317291959189,3
refit_daily,62,0,1.00118406167999,4887.3628452279845,12.400778334005736,3
refit_daily,63,0,1.0006610013863586,5220.658609924475,11.919349499978125,3
refit_daily,64,0,1.0004697944903715,4831.940489917676,12.137652790988795,3
refit_daily,65,0,1.0011861702286753,4761.144683563149,12.68491404200904,3
refit_daily,66,0,1.0011117623957253,4793.711221876348,10.768945374991745,3
refit_daily,67,0,1.0008450170390388,5517.214280002139,13.16066058294382,3
refit_daily,68,0,1.0007472658094205,4688.23453818883,10.578013791935518,3
refit_daily,69,0,1.0007200204948983,5448.359781753906,13.033272166969255,3
refit_daily,70,0,1.0038865422941536,5082.014425291869,12.882714207982644,3
refit_daily,71,0,1.0025243151896952,5224.449871885671,13.172167417011224,3
refit_daily,72,0,1.0011966215881731,5225.756281935838,13.5285960000474,3
refit_daily,73,0,1.0012191516318816,4540.924270309301,13.482796792057343,3
refit_daily,74,0,1.001226510331663,5114.455549828672,13.11029816698283,3
refit_daily,75,0,1.0013008389830476,5043.208959966811,13.694169209105894,3
refit_daily,76,0,1.001652600845746,4170.437657062361,12.917127459077165,3
refit_daily,77,0,1.0012414784464372,5091.446665793419,13.380878041032702,3
refit_daily,78,0,1.0015960019742043,4688.445898768321,13.172914249938913,3
refit_daily,79,0,1.0004296909275385,4664.221400309482,13.820350959082134,3
refit_daily,80,0,1.0002876470738433,5076.270529126853,14.047899917000905,3
refit_daily,81,0,1.000725861210018,5277.427113837977,14.438578083063476,3
refit_daily,82,0,1.0012132700274576,4629.055991039504,14.385681750020012,3
refit_daily,83,0,1.0012622321289322,5317.069527447664,14.7429780830862,3
refit_daily,84,0,1.0010736618146585,5005.972051373134,14.604421416996047,3
refit_daily,85,0,1.0006520163797619,5422.908951850529,15.685478332918137,3
refit_daily,86,0,1.0009150516036742,5216.930203033679,15.761549332994036,3
refit_daily,87,0,1.001206136807737,5232.21812813991,16.281320541049354,3
refit_daily,88,0,1.0014471927890876,4959.3551269891395,17.092493375064805,3
refit_daily,89,0,1.0009908528056046,5782.633857260989,16.59507045801729,3
refit_daily,90,0,1.000984897561745,4833.68085472635,16.825845125014894,3
refit_daily,91,0,1.0015643269904895,5340.844353361952,17.2903333340073,3
refit_daily,92,0,1.0021206017840563,4983.206014293192,16.973977542016655,3
refit_daily,93,0,1.0013129317834577,4635.840329885945,17.550927125033922,3
refit_daily,94,0,1.0005226502720028,5259.711177945872,17.678744583041407,3
refit_daily,95,0,1.0019149498745323,5091.016581905305,18.108667624997906,3
refit_daily,96,0,1.0008073188418973,5036.49542878439,18.329848624998704,3
refit_daily,97,0,1.0010501610389222,4881.658770828413,18.44850737496745,3
refit_daily,98,0,1.001336610128619,5148.566290805312,18.854755792068318,3
refit_daily,99,0,1.001202613220903,4599.841812944445,18.374865250079893,3
refit_daily,100,0,1.0016625168451663,4819.587212932898,19.044399457983673,3
refit_daily,101,0,1.000327817834097,5105.86946885674,19.00564766698517,3
refit_daily,102,0,1.000691423963042,4862.596461877929,19.4105148750823,3
refit_daily,103,0,1.001418815875745,5224.342531036761,19.531633249949664,3
refit_daily,104,0,1.0011683463050143,4536.584926502123,19.843204875010997,3
refit_daily,105,0,1.000713260825675,5428.179650355632,18.874151624972,3
refit_daily,106,0,1.0006328715549857,5186.426637853917,18.654276792076416,3
refit_daily,107,0,1.000952542423068,4413.072998101821,18.62652937497478,3
refit_daily,108,0,1.001005709097748,4818.758586835718,18.74917262501549,3
refit_daily,109,0,1.0009404561905366,4799.623549134033,17.462425207952037,3
refit_daily,110,0,1.0013561570618674,4882.788551977994,0.018151290947571397,3
