date,day,model,risk_of_additional_cases,monte_carlo_standard_error,risk_of_additional_transmission,transmission_monte_carlo_standard_error,risk_of_sustained_transmission,sustained_transmission_monte_carlo_standard_error
2018-04-06,1,sse_so,0.2943949494634158,0.0033974246953353644,0.2552015940082719,0.00343072269520014,0.09763671755644021,0.003648109924039501
2018-04-07,2,sse_so,0.2827616668125704,0.003120454297393501,0.23052337615225238,0.002890444909549233,0.0897006454639323,0.001427473590670993
2018-04-08,3,sse_so,0.8967550407254824,0.0009160132170383587,0.7626283379710841,0.0032368729096938025,0.4428179687002717,0.005943685530354548
2018-04-09,4,sse_so,0.8701246786421344,0.001656205349268013,0.7140714686402687,0.0015267561048953068,0.40611470899099267,0.002916228143968237
2018-04-10,5,sse_so,0.8379602939604373,0.003253875003848438,0.6597599073755731,0.005101677830653105,0.3572174694282042,0.008864228506828943
2018-04-11,6,sse_so,0.8019541755136619,0.0026974878210174564,0.6041099009791884,0.003442304031712717,0.30918471109294,0.004479862727028648
2018-04-12,7,sse_so,0.9971723713242536,0.0002004358259708643,0.9499979267912624,0.0019475779417254461,0.7137639146594141,0.006286300417581486
2018-04-13,8,sse_so,0.9983476675085129,0.00010892594799065376,0.957195498490366,0.0009497603280177667,0.7454677206706601,0.004416492970004752
2018-04-14,9,sse_so,0.9960548533942893,0.00016784510240262952,0.9291057535400624,0.001590060052332101,0.6669918239189929,0.006994622945187319
2018-04-15,10,sse_so,0.9916407471483815,0.0002703402134175363,0.89137891382468,0.0028902030541354865,0.5911924849771881,0.005386742931466424
2018-04-16,11,sse_so,0.9849886642843212,0.00047113977319432376,0.8540115356797315,0.0035903198308198524,0.5329298561098454,0.006994027424394144
2018-04-17,12,sse_so,0.9734996123872623,0.00045347619673142186,0.799120836202114,0.0009225095674962954,0.452606935715554,0.0011680913381140118
2018-04-18,13,sse_so,0.983757066011898,0.00041966511559230336,0.8555532095595614,0.0010652489493129078,0.5283630566585482,0.006939148162554721
2018-04-19,14,sse_so,0.989578058353688,0.00017701003935302904,0.8959575025090184,0.0014595118128444343,0.5945970683688457,0.005560911902892077
2018-04-20,15,sse_so,0.9931590472138246,0.0001242256697371423,0.9180886550301685,0.0008141397819325527,0.6399434858284465,0.005629550792686049
2018-04-21,16,sse_so,0.9951432539982887,0.00011125211621952531,0.9332542543451267,0.0014699452388969084,0.6781933178085642,0.0037443928164788026
2018-04-22,17,sse_so,0.989871150074836,0.00022682323486365182,0.8955280752788284,0.0027517736058878983,0.5847136060545807,0.005284837038124562
2018-04-23,18,sse_so,0.992558311143198,0.00021796303916465508,0.9186576473116994,0.0011106345604444427,0.6269058938723446,0.0031112442565180125
2018-04-24,19,sse_so,0.9955747132300723,0.00022672259720233034,0.9422477086175578,0.0009723851963645857,0.6823312201574386,0.003964388339563094
2018-04-25,20,sse_so,0.9964227144724344,0.00015434012570132984,0.9531156219089928,0.0018689742445050777,0.7086485170097054,0.006727487727105722
2018-04-26,21,sse_so,0.991791541789267,0.0003471799629919361,0.9162737076098265,0.0015216659171763322,0.6186436998296123,0.001527760783654913
2018-04-27,22,sse_so,0.9948581661547314,0.00032645711750034165,0.9394099163847547,0.002793311431983706,0.664358912196999,0.005667081057301154
2018-04-28,23,sse_so,0.9888208746430224,0.0003249295850376104,0.9017988961399326,0.0018929689955142143,0.5698842202296563,0.004223288457120139
2018-04-29,24,sse_so,0.9794846890829102,0.0008804086334573502,0.8520316077515999,0.003599401784388386,0.4845818770781204,0.005151612330923978
2018-04-30,25,sse_so,0.962809579915225,0.0014993936304274972,0.7889057729508626,0.005335722798826098,0.40022675207562486,0.004964782231214827
2018-05-01,26,sse_so,0.9929761588822507,0.0002805941395862111,0.9322081591533858,0.0010447646251327061,0.6098307120117202,0.006699647419837347
2018-05-02,27,sse_so,0.9855582488820253,0.0012652013346915172,0.8911979333830267,0.0033113715454962398,0.5252762299092582,0.0023394889156630725
2018-05-03,28,sse_so,0.9972932681797122,0.00017757999759191392,0.9617499789391477,0.0007729029972869667,0.6856214821651819,0.004419496488148151
2018-05-04,29,sse_so,0.9999955793030105,2.4657314812140517e-06,0.9985771582816921,0.00019882683725935604,0.9302514723091938,0.0018630744947256122
2018-05-05,30,sse_so,0.9999992811734529,1.0615438367303839e-07,0.9986032418995259,0.00019259753369285868,0.9305936820180535,0.0033049056980933625
2018-05-06,31,sse_so,0.9999988931472209,1.672020820225082e-07,0.9979102561931738,0.00017762118422594376,0.9109625426909941,0.0027744687512676037
2018-05-07,32,sse_so,0.9999975355089231,5.343835281261115e-07,0.9967214157138052,0.000199607507323453,0.885191859213906,0.00461292336039465
2018-05-08,33,sse_so,0.9999965043207358,4.071763262627956e-07,0.9957561542839605,0.000505804495209859,0.8747230849279157,0.003577385048662889
