date,day,model,risk_of_additional_cases,monte_carlo_standard_error,risk_of_sustained_transmission,sustained_transmission_monte_carlo_standard_error
2018-06-29,85,sse,0.4870091210377754,0.0005275156930663918,0.38951231943943787,0.0007571847848843549
2018-06-30,86,sse,0.43974705589204943,0.0011100136619645814,0.34782328020521336,0.0016357507827660445
2018-07-01,87,sse,0.3965066651453012,0.0006856078337547252,0.31167087140059013,0.0008834629308311452
2018-07-02,88,sse,0.3549048623434643,0.0008725697828201281,0.2762673245630827,0.00116079244008548
2018-07-03,89,sse,0.3181066721750708,0.00040773530500891954,0.24746568983939576,0.0005837732826476653
2018-07-04,90,sse,0.28376280628096107,0.0010606912240275358,0.21983896161089078,0.001479217513811469
2018-07-05,91,sse,0.25045174841225315,0.0005261542264187437,0.19276943935494473,0.0007993355356526009
2018-07-06,92,sse,0.22275955001933245,0.0009322312953898273,0.17146319342998695,0.0011700177647660896
2018-07-07,93,sse,0.19671392404565513,0.0005850626735837261,0.15117889746616442,0.000827559949980616
2018-07-08,94,sse,0.17228287335164372,0.0004740552315762318,0.13193925961010577,0.0006232431633551041
2018-07-09,95,sse,0.15083574898313123,0.0002397374711101937,0.1149767231968839,0.0004000782395055527
2018-07-10,96,sse,0.13259362214752013,0.00018473052040153296,0.10135707562940621,0.00027909743296561867
2018-07-11,97,sse,0.1158149637943704,0.00022914017062608275,0.08837482060111757,0.00027789318252690833
2018-07-12,98,sse,0.10030611722597604,0.00023398692387578522,0.0761599539422918,0.00037716129025810714
2018-07-13,99,sse,0.08719790309517894,0.00028901381907275306,0.06601649110021712,0.0003580773616212491
2018-07-14,100,sse,0.0757151996616463,0.00032725229592114034,0.057250369221200303,0.0004332319928210116
2018-07-15,101,sse,0.06600496451302351,0.0002727139966659831,0.050025893057602966,0.0003590322717201745
2018-07-16,102,sse,0.05736603023629683,0.00010953658747781603,0.043480498024417225,0.00013819761227234958
2018-07-17,103,sse,0.049211777162050496,0.00014237204482670462,0.03711021340495646,0.00017560105727349077
2018-07-18,104,sse,0.04240206049903783,9.465705696247101e-05,0.031847964744111,0.00012596944037962678
2018-07-19,105,sse,0.03701564177464611,6.0248149821289296e-05,0.028034278611015373,7.176378009091703e-05
2018-07-20,106,sse,0.03191612252616516,0.00011426535366266346,0.024108919475082535,0.00015656145836628828
2018-07-21,107,sse,0.027509813828512808,4.896034889536708e-05,0.020743076812440253,5.242732479328851e-05
2018-07-22,108,sse,0.023746698431020175,3.9688276991251364e-05,0.017964669964321223,5.16446149646125e-05
2018-07-23,109,sse,0.020309807517939316,6.671870946966071e-05,0.015241550193471953,9.436820460387626e-05
2018-07-24,110,sse,0.017558510498715263,6.123470066236364e-05,0.013238356098481341,7.39407375275289e-05
