date,day,model,risk_of_additional_cases,monte_carlo_standard_error,risk_of_sustained_transmission,sustained_transmission_monte_carlo_standard_error
2018-07-05,91,ssi,0.056453491888406426,0.0010763975293731018,0.005237448661608579,0.0003481244787063816
2018-07-06,92,ssi,0.04945876625526702,0.0008015164627182891,0.0047061579085048155,0.00018916013289961073
2018-07-07,93,ssi,0.04177861089242496,0.0004945563872020837,0.003738788162122031,0.00010777526810115836
2018-07-08,94,ssi,0.03649283907584877,0.0009263102007235208,0.0031946140383203314,0.00019064649602487367
2018-07-09,95,ssi,0.030996390013693698,0.0007387745249116742,0.002626504308194444,0.00015021427387832488
2018-07-10,96,ssi,0.026532808475171255,0.0007366791731884391,0.002157385451402538,0.00012989149595304863
2018-07-11,97,ssi,0.023862953406787346,0.00033015504868144104,0.0022207720743079307,0.00014996313293295707
2018-07-12,98,ssi,0.02057166357321749,0.00018259846140946287,0.0018094510305938227,6.698345062480675e-05
2018-07-13,99,ssi,0.017344485670774734,0.0002706688849531455,0.0015195861037889946,6.745671625630165e-05
2018-07-14,100,ssi,0.014970519464511667,0.000387599852346781,0.0012857772008874058,8.798401987542604e-05
2018-07-15,101,ssi,0.012891679814529433,6.076070569217696e-05,0.001145368040575856,2.59005537887278e-05
2018-07-16,102,ssi,0.011263774192688758,0.00018371241912447237,0.0010217666515724977,4.9597200792508644e-05
2018-07-17,103,ssi,0.009813700657259727,0.0002612658012647381,0.0008629589695186013,6.894333326687016e-05
2018-07-18,104,ssi,0.00856168222137843,0.00011824079157826403,0.000845975227365181,3.181379500123035e-05
2018-07-19,105,ssi,0.00714822092586942,0.00012278288834119048,0.0006426923310728361,3.330531347703926e-05
2018-07-20,106,ssi,0.006164238101587949,0.00012761056031530344,0.0005402787419067634,2.150728305350284e-05
2018-07-21,107,ssi,0.005211274299419366,6.220636836291476e-05,0.0004522328187147595,2.8497054923039375e-05
2018-07-22,108,ssi,0.004489959584548342,4.238252209157969e-05,0.00041075180396799027,1.4582778355385692e-05
2018-07-23,109,ssi,0.003844846624130316,2.4231517198103313e-05,0.0003391449783154421,1.2786399686948036e-05
2018-07-24,110,ssi,0.0032570966285385694,4.588479378802861e-05,0.00027416390018641934,1.1558674364147125e-05
2018-07-25,111,ssi,0.0027514879539358716,6.731187382298753e-05,0.0002232884717714434,1.1141602274509135e-05
2018-07-26,112,ssi,0.002457181747040127,1.3177009565683646e-05,0.0002221918606065687,3.7955805816953013e-06
2018-07-27,113,ssi,0.0020658802773850793,1.7161788948736636e-05,0.00018367486084402973,6.9449374953790315e-06
2018-07-28,114,ssi,0.0018165787338442207,2.8034542576714924e-05,0.00016425111190010444,5.9224244219830484e-06
2018-07-29,115,ssi,0.00152795313412446,1.3986248390108327e-05,0.0001368029929079695,4.320185814475622e-06
2018-07-30,116,ssi,0.0013275874331012405,1.8443592085944092e-05,0.00011720077617538571,7.015512181435836e-06
2018-07-31,117,ssi,0.001147500419881986,2.3236253448776183e-05,0.0001049558644418136,6.486990719223228e-06
2018-08-01,118,ssi,0.0009437887796897027,9.741986761739377e-06,8.051752114113242e-05,3.1944280632510276e-06
2018-08-02,119,ssi,0.0008306300435870773,2.144857104979071e-05,7.262278351793938e-05,4.898868558470232e-06
2018-08-03,120,ssi,0.0006906357401359475,9.545941759367287e-06,5.7965125311087995e-05,1.5918544892445339e-06
2018-08-04,121,ssi,0.0005879762971774394,5.029765538494812e-06,4.98473279940681e-05,9.417247819741559e-07
2018-08-05,122,ssi,0.0004884785582854878,9.56915926334995e-06,4.0337157930836476e-05,1.697213155465708e-06
2018-08-06,123,ssi,0.0004436888032122166,7.598298954653102e-06,3.954612919798706e-05,2.296067998576064e-06
2018-08-07,124,ssi,0.0003676766458292624,3.864947004752669e-06,3.2123756311119855e-05,1.8113221393805616e-06
2018-08-08,125,ssi,0.0003161713675153832,7.059446776408109e-06,2.7537568152657954e-05,7.804240528823702e-07
2018-08-09,126,ssi,0.00026723864277433673,5.8163615116007435e-06,2.366953621157908e-05,1.5270020816641337e-06
2018-08-10,127,ssi,0.00023314228099069467,5.765222623352766e-06,2.119410931455956e-05,1.8630653407334243e-06
2018-08-11,128,ssi,0.0001958603772785894,4.437979622943247e-06,1.7625578006774667e-05,8.613974944816241e-07
2018-08-12,129,ssi,0.0001694717847826599,8.101178551732631e-07,1.5544293284097677e-05,3.640868827919431e-07
2018-08-13,130,ssi,0.0001386236640178451,8.675360542043644e-07,1.1677522517627992e-05,2.970404281945543e-07
