date,day,model,risk_of_additional_cases,monte_carlo_standard_error,risk_of_additional_transmission,transmission_monte_carlo_standard_error,risk_of_sustained_transmission,sustained_transmission_monte_carlo_standard_error
2018-04-06,1,sse_so,0.28496528047061365,0.00046284648968922574,0.24246517686671665,0.0004880639251323373,0.0778810142944032,0.001661074839786568
2018-04-07,2,sse_so,0.2740192111232045,0.0013654957398580058,0.21761702926194004,0.0014185100573446943,0.07368263086876825,0.00137170922809263
2018-04-08,3,sse_so,0.8962079762922948,0.000504808473854253,0.7518577474014528,0.0017739260873812915,0.41630553323105945,0.004766078315184344
2018-04-09,4,sse_so,0.8645878227064571,0.0013770921911543746,0.6846270849257952,0.0018217244993561114,0.34172168042053974,0.0037779068448042397
2018-04-10,5,sse_so,0.823968528713534,0.002480630049667131,0.6171988369754804,0.002141503009289783,0.28590895330662425,0.002683548688951058
2018-04-11,6,sse_so,0.7853815041982083,0.002052167906648606,0.5539979961419892,0.0007786704001624603,0.23936481012315292,0.000945637589431375
2018-04-12,7,sse_so,0.9966328983640923,0.00022648578024158037,0.9601586911603988,0.0009230187759447626,0.6876165540522379,0.005159264772088739
2018-04-13,8,sse_so,0.9983450486315227,6.439063998046126e-05,0.970652294517236,0.0006212404167574895,0.721621418946662,0.0051439394892501935
2018-04-14,9,sse_so,0.9956184737867348,4.690553556685426e-05,0.944761973505491,0.000535357471698192,0.637658201357626,0.004367485767231707
2018-04-15,10,sse_so,0.991644165499294,0.0003618624861148282,0.9115173514272887,0.0012377864348418579,0.5551761473612145,0.0041020120260477945
2018-04-16,11,sse_so,0.9841851020065641,0.0003914421059911166,0.8678914503773228,0.0013994045728871886,0.48049833822632204,0.0033356062325874633
2018-04-17,12,sse_so,0.9741475763381733,0.0004723191699396962,0.82145523126902,0.002061050293157778,0.4185236370162836,0.004194480097054065
2018-04-18,13,sse_so,0.98450905621589,0.00028645273766038766,0.875316776390828,0.0009500476963072292,0.48379809716017086,0.004997221139819097
2018-04-19,14,sse_so,0.9902614857326978,0.0003880188242062039,0.9082326600420387,0.0020356369433898232,0.5321796848608565,0.00694598568328755
2018-04-20,15,sse_so,0.9938575845851715,5.558437119293234e-05,0.932958470410908,0.0009214896911000641,0.586592561626283,0.0034104842284603917
2018-04-21,16,sse_so,0.9959792409091985,0.00015782148784677734,0.9482505344847173,0.0010076603818716693,0.6197946917039342,0.004629671909954095
2018-04-22,17,sse_so,0.9914877702045839,0.00023655333438094808,0.9144487208394244,0.0016032445098144426,0.5403837340583668,0.006096242123854347
2018-04-23,18,sse_so,0.9946532396964982,0.00021089281295497286,0.9358247792575899,0.0012128396428438028,0.5785627817642068,0.0017303325130515973
2018-04-24,19,sse_so,0.9962434798723229,7.585830248141064e-05,0.9510330590390558,0.0005396886289035761,0.6167107772549334,0.0053619249548759245
2018-04-25,20,sse_so,0.9972917270031263,0.00013701019157293546,0.9603600313033922,0.0005532166970297976,0.6378460472582075,0.0027603840683715435
2018-04-26,21,sse_so,0.9942340134763968,0.00019215263286026423,0.9313382065289588,0.0011969048085393652,0.5589953057655891,0.0018431852226035187
2018-04-27,22,sse_so,0.9962584438922911,0.00013638682593074681,0.9487943350403818,0.0011876927346789134,0.5931980231726264,0.009378337440214338
2018-04-28,23,sse_so,0.9921752452224762,0.00022553557263471212,0.9167913774484132,0.0009147494968837523,0.5185767465689082,0.005473722290325362
2018-04-29,24,sse_so,0.9846534905026143,0.0002503507329281679,0.872258237782087,0.00043491255211353244,0.43996346703626765,0.0028999523381530497
2018-04-30,25,sse_so,0.9746540739172735,0.00031633572276244294,0.8255870713664389,0.0005623811796585828,0.37805701623952714,0.0024477043616256003
2018-05-01,26,sse_so,0.9941152211845108,0.00013876547319321885,0.9361052332148014,0.00043076200934229116,0.5387917330728381,0.0016792807346509354
2018-05-02,27,sse_so,0.9887505685920099,0.00014174483747437437,0.9000557165691163,0.00027875394381555427,0.4650295177942967,0.0036655733153339444
2018-05-03,28,sse_so,0.9977312470759501,6.0782159183259254e-05,0.9642186098280727,0.00042223061269272154,0.6185296336356851,0.003978575983624699
2018-05-04,29,sse_so,0.99999870545069,2.76273218483787e-07,0.9997499417630067,1.9645872815447124e-05,0.9453199961962166,0.004229825453411364
2018-05-05,30,sse_so,0.999999709252111,6.494262873426843e-08,0.9997570439073263,2.862431919924183e-05,0.9350523813261844,0.002647677924864033
2018-05-06,31,sse_so,0.9999985401184556,4.538430201699845e-07,0.9995475162001443,1.674728048302561e-05,0.9152372999249682,0.0029301372994199235
2018-05-07,32,sse_so,0.9999981008589351,2.414092219853476e-07,0.9991827180285316,2.159132769851227e-05,0.8888867832447387,0.0015710199033613424
2018-05-08,33,sse_so,0.9999950257562726,7.775246788827212e-07,0.998479882868486,0.00011961532862095811,0.851194783696612,0.007265021062588944
2018-05-09,34,sse_so,0.9999740752065863,1.8563996347521511e-06,0.995355736308678,0.000205975889365131,0.7798865630396989,0.00360034419818433
2018-05-10,35,sse_so,0.9999960757181137,1.1262047304036206e-06,0.9985569294322444,7.978313314891055e-05,0.8404548044730781,0.0024914540960668374
2018-05-11,36,sse_so,0.9999807967750691,1.2481634041258848e-06,0.9957982104639448,0.0001384890416600534,0.7730954368845528,0.0028845405347159713
2018-05-12,37,sse_so,0.9999739416693311,1.4181382841577326e-06,0.994565257983744,0.00012231553464457268,0.7613977672390372,0.0022688473279996726
2018-05-13,38,sse_so,0.999984278922876,1.1996939408066066e-06,0.9962368124456794,9.579537461067228e-05,0.7790953846281169,0.003240599616410229
2018-05-14,39,sse_so,0.9999899954311511,7.518719964911503e-07,0.9972883914307372,6.754561563847996e-05,0.8031022216051087,0.004724426484321519
2018-05-15,40,sse_so,0.999997349390697,3.918082837636681e-07,0.998926773802769,4.396735295639915e-05,0.8309100201284144,0.0023082411199724707
2018-05-16,41,sse_so,0.999999392749503,1.5341639074168615e-07,0.9995792036743287,4.688381792859618e-05,0.8564188720387133,0.0019141559702877688
2018-05-17,42,sse_so,0.9999961526395776,4.1585429629003274e-07,0.9984447173630033,2.363067170831228e-05,0.8302157420070758,0.0034565631492517175
2018-05-18,43,sse_so,0.9999961196719582,2.928755566174792e-07,0.9986188770235422,2.5160715163294507e-05,0.8347375769522594,0.003505194736023125
2018-05-19,44,sse_so,0.999997965336997,2.292071940768803e-07,0.9990240750418362,3.1522163579684216e-05,0.8452638607459515,0.0019503302445807685
2018-05-20,45,sse_so,0.9999992755090286,8.555923367764032e-08,0.9995390329249912,9.131016583603437e-06,0.8614828978340208,0.002055921258293774
2018-05-21,46,sse_so,0.9999993643658556,9.11627095410296e-08,0.9995996841022681,2.750219970130764e-05,0.8563681503865342,0.002928545221126157
2018-05-22,47,sse_so,0.9999945020555361,3.01701449855253e-07,0.9984798291692509,3.1548300607321e-05,0.8441112690786923,0.004998496885671977
2018-05-23,48,sse_so,0.9999649348542302,2.5928500935391004e-06,0.99569606207794,0.00011448750014655692,0.8164038234893629,0.003627906411933213
2018-05-24,49,sse_so,0.9998685837432216,2.8444772237347394e-06,0.9902262892707332,0.0001354680366092041,0.7904402194712864,0.0024233737297405583
2018-05-25,50,sse_so,0.9995291110347261,1.894833933167833e-05,0.9793601279301608,0.0005465689901341257,0.7473321998695326,0.0032492400483097876
2018-05-26,51,sse_so,0.9986951955537101,3.43455623504682e-05,0.9641415911389695,0.0004636142917091807,0.7142315475537949,0.00498855366700448
2018-05-27,52,sse_so,0.99670684639962,5.8343413245005313e-05,0.9396111403493949,0.0006196095996888328,0.6580518653044276,0.0018422485756688447
2018-05-28,53,sse_so,0.9965921708968815,3.9360771991947706e-05,0.9451947561242882,0.0002937834917699551,0.6686532567776509,0.0031798687821706037
2018-05-29,54,sse_so,0.9929361019218024,0.00011676382234868563,0.9164837262541634,0.0017587763574229802,0.6214100033240915,0.0054023909792224835
2018-05-30,55,sse_so,0.9858744531922297,0.000303053404970936,0.8774444698867561,0.0008272545462540606,0.5671686259130586,0.0031545077620849698
2018-05-31,56,sse_so,0.9753970975983522,0.0002364679065419057,0.8352415686534957,0.0015530478937772496,0.5284762209549383,0.0027707408646045944
2018-06-01,57,sse_so,0.9591690572311711,0.0006337281750738915,0.783230748118826,0.0024838838962368487,0.47261684022055195,0.004109343101577962
2018-06-02,58,sse_so,0.9684005551728703,0.0006244521371267632,0.8349507315465309,0.0014171775099462215,0.5183208992718459,0.004725146749368252
2018-06-03,59,sse_so,0.9495849484662755,0.0003774991062334533,0.7816483808181296,0.001412743741094499,0.46695282839975616,0.004145162222855746
2018-06-04,60,sse_so,0.9255027284232199,0.001131198461876539,0.7265522109430715,0.0025522358433872003,0.4194381172080066,0.0035157572961800367
2018-06-05,61,sse_so,0.8953256267046747,0.0008158170251257644,0.6715085246030243,0.0021822171720972997,0.37943148774595803,0.0032686933280311275
2018-06-06,62,sse_so,0.8599745025967716,0.0005861466782803557,0.6147026289729851,0.0009200201915862515,0.33644708431376946,0.0016955112666854541
2018-06-07,63,sse_so,0.8190555134745312,0.0008201597165474182,0.5595914537313122,0.0005709250995153128,0.3024965592249973,0.0023753281756319147
2018-06-08,64,sse_so,0.7715435679941535,0.000945938420263951,0.5021842296874874,0.0004650421087341371,0.26543280528338387,0.0007004371249903783
2018-06-09,65,sse_so,0.722923224921586,0.0018592295667303495,0.449603164493678,0.0014013838642576674,0.23171714962173073,0.002180425807306949
2018-06-10,66,sse_so,0.6723985632040604,0.0005670635258035714,0.40024607230107645,0.0003997449013931535,0.20235281433256935,0.0008263094864452864
2018-06-11,67,sse_so,0.6212976833093621,0.001774716212052862,0.3555782008834978,0.0020028533127063814,0.17925409919226254,0.0015609535232306703
2018-06-12,68,sse_so,0.569014897244424,0.0008498662431136968,0.3127264979606251,0.0011774192181893954,0.15394965668825733,0.002011757426484293
2018-06-13,69,sse_so,0.5197119281136624,0.0014761032013922099,0.27660623233582493,0.0005716076815674185,0.1346488027014826,0.000374445042056876
2018-06-14,70,sse_so,0.471007609164955,0.0007617627564479007,0.24289246309699575,0.0009619362238038501,0.11827529543618154,0.0011048060284912088
2018-06-15,71,sse_so,0.42573063591267957,0.0017703671098723793,0.21344226399019728,0.0014635732786292754,0.10247766469632758,0.0014108950420559758
2018-06-16,72,sse_so,0.38316176587899253,0.0004497826524715885,0.1881659374089789,0.00045108328518534487,0.09136847117230551,0.0005033898555471078
2018-06-17,73,sse_so,0.342395885953775,0.001429833956220844,0.1636584183366495,0.0007035199913736954,0.07802213334978336,0.0007377280911564446
2018-06-18,74,sse_so,0.30254001344740655,0.0007416111200997357,0.14165877348381817,0.0004797036082932541,0.06774580468287328,0.0005679558266752619
2018-06-19,75,sse_so,0.26883294504041944,0.0007865658146641344,0.12281205526289285,0.0005786470857124115,0.05815454074902049,0.00034415923301441296
2018-06-20,76,sse_so,0.23819288629733093,0.000978204476664749,0.10717880904608579,0.0006027292018549138,0.050664090658902206,0.0003518717738401642
2018-06-21,77,sse_so,0.20807305438311818,0.0004915374793419833,0.0919868312100971,0.0004254179046776088,0.04348933380079756,0.00044204194965757903
2018-06-22,78,sse_so,0.18286597308486296,0.0004084454283109766,0.07970099098472638,0.0002887787098777522,0.0378542778602563,0.00018224987690214597
2018-06-23,79,sse_so,0.16094614466787882,0.00014259655464960615,0.06916081333311141,0.00015627156687521572,0.032511100135274806,0.00012538552838945875
2018-06-24,80,sse_so,0.14140531944071333,0.0002759575721239345,0.06009680473513801,0.00029028082041705023,0.02828956735611654,0.00024287567997332432
2018-06-25,81,sse_so,0.1222005884403804,0.0004597063881888518,0.05108577766860101,0.0003676467078877787,0.023873036454088892,0.00035091716963717867
2018-06-26,82,sse_so,0.10683612749674198,0.00022854457533167159,0.044384511530799475,0.0001410098579492896,0.020661270305694868,0.00014354854930044537
2018-06-27,83,sse_so,0.09346057441771305,0.00034595749924885144,0.0385037772911222,0.0001484946681086545,0.01801392704051452,6.829698420311218e-05
