date,day,model,risk_of_additional_cases,monte_carlo_standard_error,risk_of_sustained_transmission,sustained_transmission_monte_carlo_standard_error
2018-05-04,29,sse,0.9998615180856034,1.0155222403717076e-05,0.9177606487488426,0.0022764345755576015
2018-05-05,30,sse,0.9999457729221708,2.765399439920821e-06,0.9385819463816907,0.0023417970159454035
2018-05-06,31,sse,0.9999695245431534,1.7260133047192386e-06,0.9465549735261028,0.000833291228907245
2018-05-07,32,sse,0.9999748370027959,1.611923050110123e-06,0.9504581122326337,0.0034219314196727913
2018-05-08,33,sse,0.9999836085940158,7.066186050954031e-07,0.9565325287514219,0.0024577230903188867
2018-05-09,34,sse,0.9999617933104872,4.281842480303332e-06,0.94488818816585,0.0027138007369865184
2018-05-10,35,sse,0.9999898358647271,1.4250637232951994e-06,0.9534675340927556,0.0034519022012068387
2018-05-11,36,sse,0.9999815936740302,1.1947047301982235e-06,0.9497511647474359,0.0019608506601980734
2018-05-12,37,sse,0.999983885258108,1.1009331703922414e-06,0.9599647723534747,0.0011797843557411229
2018-05-13,38,sse,0.9999904573053725,4.561089808174682e-07,0.955870583341428,0.00153992722257772
2018-05-14,39,sse,0.9999948749141967,1.5226749382966396e-06,0.9622436060464942,0.0018084158523935124
2018-05-15,40,sse,0.9999984423375058,4.339290989229786e-07,0.9674705234969937,0.0022875233405809325
2018-05-16,41,sse,0.9999992327498716,2.6720666770666784e-07,0.9683423401955621,0.0021993176176312284
2018-05-17,42,sse,0.9999984609936488,4.902452329820985e-07,0.9638239403212634,0.003529137272423199
2018-05-18,43,sse,0.9999994515337256,1.1446578880809231e-07,0.9681354688174398,0.0026046152019588383
2018-05-19,44,sse,0.9999997143168662,6.410948945350504e-08,0.9745707851367927,0.001556594012851998
2018-05-20,45,sse,0.9999998426539819,1.736877041372572e-08,0.9766143874134272,0.0009379551376698826
2018-05-21,46,sse,0.9999999154608453,8.415282358309942e-09,0.9767353060969755,0.0016398334677591231
2018-05-22,47,sse,0.9999997975440325,4.2501010671104304e-08,0.9754238947639557,0.0018027037434768124
2018-05-23,48,sse,0.9999996013877878,6.868601482297924e-08,0.9712011421676787,0.002548128844919967
2018-05-24,49,sse,0.9999989210992927,1.0416141478563863e-07,0.9707758187406079,0.0009275871335792771
2018-05-25,50,sse,0.9999965874890194,5.492566498288754e-07,0.9635153558086116,0.0023632739438926562
2018-05-26,51,sse,0.9999927677660762,5.76456793411378e-07,0.9583228411721485,0.0016009146713416799
2018-05-27,52,sse,0.9999846583086208,1.4823076046431596e-06,0.9594286354851362,0.0011206992396632287
2018-05-28,53,sse,0.9999802534487594,1.946645160215444e-06,0.9572748387000449,0.0015092177750723496
2018-05-29,54,sse,0.999961909792079,1.217814489466337e-06,0.9550814320545092,0.00047897814726841444
2018-05-30,55,sse,0.9999232167365285,6.568819340307377e-06,0.9495000244159595,0.002176775966673561
2018-05-31,56,sse,0.9998460312604612,3.835320725374634e-06,0.9493735384426305,0.001926844428498497
2018-06-01,57,sse,0.999632116592382,8.7213899120414e-06,0.9336924141375729,0.0019431841351396466
2018-06-02,58,sse,0.9996800156350748,1.0960960109222755e-05,0.9392944908866451,0.0017266845799339386
2018-06-03,59,sse,0.9993650713558616,1.9473275547404075e-05,0.9304146598037477,0.004139177679085029
2018-06-04,60,sse,0.9988081139013215,3.4299430203966185e-05,0.9183718123223471,0.002458554964444499
2018-06-05,61,sse,0.9980181103891658,7.349188283807866e-05,0.9133928121175112,0.0041009579019333255
2018-06-06,62,sse,0.9965408741035654,7.300047323753366e-05,0.9002346261041617,0.0024434794184390986
2018-06-07,63,sse,0.9944242103619818,0.00013485904117542858,0.8887928068525882,0.0032584962786312084
2018-06-08,64,sse,0.9905393452645749,0.00029743788146983967,0.8651813300162972,0.005380705675509105
2018-06-09,65,sse,0.9858035096325631,0.00030914045465921155,0.8519853004286372,0.005036670665813
2018-06-10,66,sse,0.9781878605688301,0.0002670654631407382,0.8263728079906614,0.0035479134216923813
2018-06-11,67,sse,0.9684364736495403,0.0003241824953447252,0.802989773420297,0.002913361572901776
2018-06-12,68,sse,0.9550189119747989,0.0003642549627370543,0.7758842306765315,0.002196290896954048
2018-06-13,69,sse,0.9373780646390639,0.0008304773624601894,0.7431565480946537,0.0038756302617717945
2018-06-14,70,sse,0.917182810492629,0.0004883138427794149,0.7137524010164558,0.0026629699890394955
2018-06-15,71,sse,0.8909359303050578,0.00030450687269007804,0.6763563768287413,0.0010838830822487559
2018-06-16,72,sse,0.8600385377719733,0.0008558801413803544,0.6364852384780484,0.0023012586805041643
2018-06-17,73,sse,0.8271287331436246,0.0005678030048791909,0.6008449686510754,0.0013219118881236031
2018-06-18,74,sse,0.7905260630806071,0.0011598353730031125,0.563848874604358,0.0022378536523077696
2018-06-19,75,sse,0.7485842581492023,0.0007818867347127295,0.5251385648052226,0.003031189999056413
2018-06-20,76,sse,0.7048321951883592,0.0006040771881970495,0.48431015276169553,0.0012874433644092307
2018-06-21,77,sse,0.6577268609766633,0.0013221483236612044,0.4426442604736569,0.002087571332601732
