date,day,model,risk_of_additional_cases,monte_carlo_standard_error,risk_of_additional_transmission,transmission_monte_carlo_standard_error,risk_of_sustained_transmission,sustained_transmission_monte_carlo_standard_error
2018-05-08,33,ssi_so,0.9999999883946681,6.662573228907695e-09,0.9999870558478423,9.476584834193004e-07,0.943818023381193,0.0013202776278649377
2018-05-09,34,ssi_so,0.9999999463516777,1.1718704174785618e-08,0.9999314953364931,4.171050004931645e-06,0.9017146267165621,0.0016860926963365851
2018-05-10,35,ssi_so,0.9999999944412361,2.107106348992922e-09,0.9999884820944202,2.2199251888453325e-06,0.9396850768510394,0.0014476518696898224
2018-05-11,36,ssi_so,0.9999999380196082,1.2744150360500484e-08,0.9999491637461715,1.1289813738763144e-06,0.9040260235487558,0.001674070380043464
2018-05-12,37,ssi_so,0.999999898948317,3.955047180577613e-08,0.9999315272665743,5.1093143121365245e-06,0.8925915540625466,0.001436241802046939
2018-05-13,38,ssi_so,0.9999999709044862,7.151612236047092e-09,0.9999671658353906,3.7133995033066707e-06,0.9068844511140315,0.0011165397039245891
2018-05-14,39,ssi_so,0.9999999745403275,7.857565659878727e-09,0.9999782830833499,1.8030525249409506e-06,0.9163787005524391,0.0009758183020887441
2018-05-15,40,ssi_so,0.9999999988485522,5.307969012998106e-10,0.9999966524839004,5.860933228138869e-07,0.9380920510052131,0.0006110824288670655
2018-05-16,41,ssi_so,0.99999999915387,4.900462186272766e-10,0.9999989002597934,2.264117950377298e-07,0.9443872494105551,0.000676970778669679
2018-05-17,42,ssi_so,0.9999999928749754,3.9910306752441765e-09,0.9999933096466848,1.3931046085479152e-06,0.935856845329514,0.0013783194780239945
2018-05-18,43,ssi_so,0.9999999976698146,7.206531735198916e-10,0.999995783778663,6.421977419146635e-07,0.9397842098106933,0.0007072468024984196
2018-05-19,44,ssi_so,0.9999999962366608,2.5110008676173944e-09,0.9999964054228995,2.2053600240446013e-07,0.9387895660252752,0.000797777148802955
2018-05-20,45,ssi_so,0.9999999998804849,4.4071972204180426e-11,0.9999993718423584,9.578908951853197e-08,0.945603066772642,0.0009109612880341374
2018-05-21,46,ssi_so,0.999999999934119,3.389593779273223e-11,0.9999994910393945,1.0208798385284222e-07,0.9416011686761784,0.0007554512264725554
