method,day,divergences,max_r_hat,min_ess_bulk,seconds,n_sampled_variables
refit_daily,33,3,1.0025621535631626,3626.973955267403,210.60925959981978,6
refit_daily,34,0,1.0016916398216666,3232.680566617355,210.85213383007795,6
refit_daily,35,0,1.00311911982387,3516.7295492496078,225.17892511095852,6
refit_daily,36,0,1.0018371217626871,3572.368336432378,232.42821874795482,6
refit_daily,37,0,1.0015672860724052,3564.294733930772,245.0622658948414,6
refit_daily,38,3,1.0016581408420842,3677.654773297736,249.67385138501413,6
refit_daily,39,4,1.0014878682459716,3902.9230101215953,254.0750666661188,6
refit_daily,40,0,1.003352976618446,3710.2380280524794,262.7837872800883,6
refit_daily,41,0,1.0041433334093952,3485.7790406354643,274.9102270330768,6
refit_daily,42,0,1.0026185899909965,3082.3374923958145,280.12874832795933,6
refit_daily,43,1,1.0027339658526442,3622.6192628534614,288.4211070209276,6
refit_daily,44,0,1.0025973182914223,3612.0140263025855,300.877092204988,6
refit_daily,45,0,1.0024084023415458,3120.785830007663,314.7017533041071,6
refit_daily,46,1,1.00309532218425,3794.9940191115184,323.2581797791645,6
refit_daily,47,0,1.0023831049421044,3590.196459968503,328.3418902128469,6
refit_daily,48,8,1.0022530849929503,3779.2195233842144,332.7604102019686,6
refit_daily,49,1,1.0015547406299108,3507.9520898471974,340.6963454009965,6
refit_daily,50,0,1.001903136153787,3911.7638788866516,351.1287504150532,6
refit_daily,51,0,1.001783317845275,3422.8217485388573,359.9751970139332,6
refit_daily,52,0,1.0020051426233736,3701.849999966295,370.19945663795806,6
refit_daily,53,0,1.0021839045664178,3295.2892994460854,390.20109251188114,6
refit_daily,54,0,1.0025038569544695,3538.1502300383368,405.5159376759548,6
refit_daily,55,0,1.0018210796287934,3570.3101252570837,402.4674694449641,6
refit_daily,56,0,1.0022982081430067,3545.4944514290833,411.3560094118584,6
refit_daily,57,0,1.0028551990857395,3490.290025935445,423.48730327980593,6
refit_daily,58,2,1.002551646863951,3753.965060813109,436.81957002705894,6
refit_daily,59,0,1.0030887301394766,3822.7180972715605,450.66030542110093,6
refit_daily,60,0,1.0020206313258624,3616.0321749505133,462.288337809965,6
refit_daily,61,0,1.0016976967118694,3841.2109957856555,484.1140164488461,6
refit_daily,62,1,1.0022788343920537,3361.0543043062703,495.8706943769939,6
refit_daily,63,1,1.0019471290722781,3813.289504754308,498.3747967858799,6
refit_daily,64,0,1.0019696856329983,3751.4887771384765,507.31054406100884,6
refit_daily,65,0,1.001935971724615,3521.8822413281646,529.5658977548592,6
refit_daily,66,1,1.002113976732422,3784.6202973704376,533.803828994045,6
refit_daily,67,0,1.001968467855137,3668.663100373816,548.8873283178546,6
refit_daily,68,0,1.002535989388625,3429.569330902376,559.426779543981,6
refit_daily,69,5,1.0026688574711957,3327.873636926608,587.4915526760742,6
refit_daily,70,0,1.002238741270121,3603.8844520939847,591.0278973311651,6
refit_daily,71,0,1.0027560847924486,3690.1240940952002,596.8442816580646,6
refit_daily,72,0,1.0022569537269737,3649.996071164205,608.9097750089131,6
refit_daily,73,0,1.0027894800984274,3565.547620395055,629.1232715249062,6
refit_daily,74,0,1.0019495916167274,3619.8123342891004,638.4576855150517,6
refit_daily,75,19,1.0024807254329307,3462.8666241053343,650.8599105859175,6
refit_daily,76,0,1.0026354818808405,3615.0713881688775,662.2794536859728,6
refit_daily,77,0,1.0027036973232526,3424.9896998228332,691.7822658109944,6
refit_daily,78,1,1.0022505599709925,3749.011925422208,708.2077191879507,6
refit_daily,79,0,1.0022807026149956,3637.621927700911,703.6975227971561,6
refit_daily,80,2,1.0031135472170436,3295.1020328193913,718.194693386089,6
refit_daily,81,0,1.0028862724057617,3430.5054084775206,735.2327971600462,6
refit_daily,82,2,1.0035484126483467,2974.6896305490463,742.660618388094,6
refit_daily,83,0,1.0035978048411993,3646.9120424000907,758.6446583119687,6
refit_daily,84,0,1.0023868477063875,3611.1946216520846,774.6436646669172,6
refit_daily,85,0,1.0023041000855784,3574.4140441192603,799.6789198911283,6
refit_daily,86,0,1.0023157183495115,3567.5203818021614,810.5188151421025,6
refit_daily,87,0,1.0022193801822168,3142.952127632656,818.5361266869586,6
refit_daily,88,0,1.002406265724312,3194.2704773022742,828.6395973030012,6
refit_daily,89,1,1.0020222624804387,3398.1818499210844,842.805548611097,6
refit_daily,90,0,1.002792236983077,3442.8863535464634,855.7296431940049,6
refit_daily,91,0,1.0019750270065388,3348.6048336469757,871.7495529449079,6
refit_daily,92,0,1.0019297068468809,3362.0419293910454,886.0219047430437,6
refit_daily,93,0,1.0021857760902124,3422.8063024309636,907.0086563220248,6
refit_daily,94,0,1.002840329948814,2850.9291442221765,919.0909967829939,6
refit_daily,95,0,1.0024539747043708,2768.9087240011463,924.2174350360874,6
refit_daily,96,0,1.0022730839062386,3721.3478042849056,932.2082699709572,6
refit_daily,97,0,1.0025857649710443,3240.3402041543222,945.3165679378435,6
refit_daily,98,1,1.0035073749995964,3050.0919773623405,958.6714360071346,6
refit_daily,99,0,1.0030077714836567,3175.6949887314095,972.1300538450014,6
refit_daily,100,0,1.0024858028718833,3610.9220121732524,990.0942036891356,6
refit_daily,101,0,1.0022349893220273,2982.5274907537264,1006.9401345357765,6
refit_daily,102,1,1.0025942251550615,3442.5915212326286,1027.038071399089,6
refit_daily,103,0,1.003116924778532,3264.858804334095,1029.6588936459739,6
refit_daily,104,0,1.0023902205133388,2249.266977991032,1035.1369405810256,6
refit_daily,105,0,1.0051614976170213,2354.460587101997,1047.4735260889865,6
refit_daily,106,1,1.001837424407456,3084.777245554544,1058.3084285040386,6
refit_daily,107,0,1.0019706176705474,2610.1475675679494,1077.0207806678955,6
refit_daily,108,0,1.0027163015381118,3290.468250805568,1095.9862367741298,6
refit_daily,109,0,1.002214880291271,2809.4158541832508,1108.591826352058,6
refit_daily,110,0,1.002713046809136,1999.6228445955,1114.1354520029854,6
