date,day,model,risk_of_additional_cases,monte_carlo_standard_error,risk_of_sustained_transmission,sustained_transmission_monte_carlo_standard_error
2018-06-08,64,sse,0.9889728918748567,0.00011081952023625322,0.7835774578252128,0.0006406955652593678
2018-06-09,65,sse,0.9836816314504468,0.00019078385877904658,0.7596585553216968,0.003332750219332498
2018-06-10,66,sse,0.9764701075744331,0.00023773720520641655,0.7394973346405282,0.0012679897159646137
2018-06-11,67,sse,0.9657814273069724,0.0004176258840404847,0.7097324216762071,0.0007357692839223589
2018-06-12,68,sse,0.9529561819386174,0.0003241145552063469,0.6799887069507738,0.0007355173895107241
2018-06-13,69,sse,0.9372978609883702,0.00018932550115508565,0.6513086027376376,0.0015023050756850186
2018-06-14,70,sse,0.9181709543104737,0.0006391686568391143,0.6203885875886395,0.0013539066859033291
2018-06-15,71,sse,0.89626263174989,0.0008072232249721723,0.5892849794244885,0.0016456899711696559
2018-06-16,72,sse,0.8697674616165403,0.0017785409350954344,0.5563471159289092,0.0033231459397516762
2018-06-17,73,sse,0.8388446847793707,0.0008267932584798663,0.5209480573243217,0.0009693194056104301
2018-06-18,74,sse,0.8084826200013342,0.001259718690351641,0.491502298004202,0.00213741038313208
2018-06-19,75,sse,0.7756091087930488,0.0011134530884882481,0.46176972387511284,0.0007687777711185025
2018-06-20,76,sse,0.7352503490334557,0.0012092833846217646,0.4250071807868754,0.0015943278342208111
2018-06-21,77,sse,0.7002436498033484,0.0018470548048842978,0.39624931964731824,0.0010424992632281271
2018-06-22,78,sse,0.6588673233802895,0.0020854421291812693,0.36683200352124756,0.0022967198846122424
2018-06-23,79,sse,0.6192278495905298,0.0016666104934658621,0.33664990059448074,0.0017147142807628591
2018-06-24,80,sse,0.5739376562310776,0.0017129828720693645,0.30577763262043756,0.0019096934474347367
2018-06-25,81,sse,0.5362221211124777,0.002340096478752082,0.28194762115955163,0.0016369498598127342
2018-06-26,82,sse,0.4994677076448182,0.0037013217991366176,0.2584826293148571,0.0024459052232729678
2018-06-27,83,sse,0.45854183840528784,0.0031991152813136935,0.23400058691644765,0.0021709867180283076
2018-06-28,84,sse,0.42014033307913234,0.0010536109907608611,0.21083550526454242,0.0008971834931971675
2018-06-29,85,sse,0.3861517444570587,0.003027352125223768,0.19138532711278655,0.0026092126262455837
2018-06-30,86,sse,0.3528076015685472,0.0035881124213631528,0.17353137333940916,0.002080335374144363
2018-07-01,87,sse,0.3236529878128811,0.0044766087370527235,0.1585835702602404,0.002876020826296423
2018-07-02,88,sse,0.29689579421548074,0.002862431732204585,0.14346378587383635,0.0013792635512804878
2018-07-03,89,sse,0.27285617570864895,0.002779919886590305,0.13189774207720517,0.0014323512726917753
2018-07-04,90,sse,0.2461678715429192,0.001414378220822396,0.1177741168104045,0.0006734490012307238
2018-07-05,91,sse,0.2217258580129594,0.0021418624602524044,0.10575488494179808,0.0010494785174226776
2018-07-06,92,sse,0.20129375489152257,0.0017791659116458635,0.09554498634062125,0.0012362252809220884
2018-07-07,93,sse,0.180214435112925,0.002394396609186148,0.08488790554134829,0.001316339574681699
2018-07-08,94,sse,0.16785503504954424,0.003348175624172743,0.07923219943201842,0.0017892143894250164
2018-07-09,95,sse,0.14629795395858125,0.0034407382426810884,0.0686598645162444,0.0017683808925746769
2018-07-10,96,sse,0.13282697386175413,0.0029458755469865144,0.06175831060347903,0.0016076871170482478
2018-07-11,97,sse,0.11822155400198087,0.001198155876607717,0.05471232874195131,0.0005987358568252724
2018-07-12,98,sse,0.10396342189731134,0.0035061823781560785,0.047839302059320854,0.0017911579498326449
2018-07-13,99,sse,0.0964937441869016,0.001600919270340621,0.04445766542299523,0.0007445438828533637
2018-07-14,100,sse,0.08461080939824317,0.0011456836040837153,0.03885134138891033,0.000644270087731313
2018-07-15,101,sse,0.07894557334288832,0.0008649855825259178,0.03646952138454551,0.0007163359838007247
2018-07-16,102,sse,0.06817542857967984,0.0008272640898653169,0.03134044257108404,0.000411012017148241
2018-07-17,103,sse,0.06268217866781156,0.0018713851860095194,0.028634553817661335,0.0009514509573787461
2018-07-18,104,sse,0.053873753347076225,0.00037755479959584445,0.02450329357955605,0.0001314719733032301
2018-07-19,105,sse,0.04853528988922107,0.0008094272227050048,0.022331740476860817,0.0003467147199607715
2018-07-20,106,sse,0.042171088597311335,0.001020333908844606,0.019168019070298747,0.0005354580791258934
2018-07-21,107,sse,0.039073815852153304,0.0008474666302536577,0.017697294744602576,0.00046720160425095715
2018-07-22,108,sse,0.03416738669999442,0.0010329562650788734,0.015638102798374187,0.00047898657084148474
2018-07-23,109,sse,0.032374146555626315,0.0010136452337531569,0.014884412184788531,0.0006492683352798053
2018-07-24,110,sse,0.02824768031142033,0.000748409018089224,0.012976531551024295,0.00043176530930826446
2018-07-25,111,sse,0.024350728514849318,0.0010765096805383984,0.010936147228733262,0.0004857659340459874
2018-07-26,112,sse,0.02187213097165719,0.0005910675347384174,0.009960491251673975,0.0003325403522202406
2018-07-27,113,sse,0.019826694202158657,0.0004418291296967484,0.008845329874634378,0.00021909222365798473
2018-07-28,114,sse,0.01718056276098323,0.0005210240291733535,0.00770900653239448,0.0002589499499941683
2018-07-29,115,sse,0.01558970079169908,0.00047475628852836267,0.007000354537437303,0.00021287652399914198
2018-07-30,116,sse,0.014056625439338388,0.001365969831373262,0.006393309584230011,0.0006874349634154556
2018-07-31,117,sse,0.012333450356282749,0.00045190430363372747,0.005582650118668764,0.00022054918383245068
2018-08-01,118,sse,0.011123569885686857,0.0003724143482037295,0.004988621920300251,0.00014711310485766163
2018-08-02,119,sse,0.012443564609829538,0.0012068034946310353,0.005792196786469916,0.0006146242649760523
2018-08-03,120,sse,0.010028272229803181,0.0005796447013459428,0.004593088034663295,0.00023015653962453686
2018-08-04,121,sse,0.007538498872231902,0.00025126608249044827,0.0033945778161975637,0.0001317518839685619
2018-08-05,122,sse,0.005608181814565905,0.00019765249634455637,0.0025107468639649078,9.958640437487718e-05
2018-08-06,123,sse,0.007410886575398901,0.000729213003922051,0.0033663680566443643,0.0003601985115134438
2018-08-07,124,sse,0.0060995356873547735,0.0006449438121599744,0.0027761467249971528,0.0002932664973949695
2018-08-08,125,sse,0.0054955164917018795,0.0003766170471911234,0.0024780290189918563,0.00017126820273669112
2018-08-09,126,sse,0.004435179824753055,0.0002741578485687003,0.001994706106722921,0.00014050958358630095
2018-08-10,127,sse,0.003302406002383629,0.00024393460539708545,0.00147425901838949,0.00012055653855747026
2018-08-11,128,sse,0.003324512935160562,0.00039306540646815965,0.001482585540072745,0.00018213125405512742
2018-08-12,129,sse,0.0032678579296379073,0.00040042889788268534,0.0014865300311223129,0.00020052671221325376
2018-08-13,130,sse,0.003224723387644235,0.0005420969107775579,0.0014568829737404698,0.00024284554589170862
