date,day,model,risk_of_additional_cases,monte_carlo_standard_error,risk_of_additional_transmission,transmission_monte_carlo_standard_error,risk_of_sustained_transmission,sustained_transmission_monte_carlo_standard_error
2018-06-02,58,sse_so,0.9961379430431635,0.000111176895684481,0.9568113362816484,0.0007004855216971138,0.736757787545774,0.0020780328901557196
2018-06-03,59,sse_so,0.9923444399710699,9.837857248011481e-05,0.9332984430756263,0.0004944003450494644,0.6922380420507815,0.0012437092841096863
2018-06-04,60,sse_so,0.9866481739004975,0.00013824495259120233,0.9066677024040917,0.0005769319501068781,0.6489368807351965,0.0011139788099244837
2018-06-05,61,sse_so,0.9777504853494188,0.0002737507728160759,0.8729978439525723,0.0009025775827137157,0.601450950292941,0.002026532849701816
2018-06-06,62,sse_so,0.9664956822091642,0.00015671979284965324,0.8396325065183947,0.00038868238355031825,0.5661625293750735,0.0005214139276943403
2018-06-07,63,sse_so,0.9502504513794965,0.0005939009501366799,0.7984946900485852,0.0011843226525073837,0.520222324608655,0.000614009156146901
2018-06-08,64,sse_so,0.9294146484755419,0.0007081549426682486,0.754672942050715,0.0020511502147318628,0.47669905110193944,0.003147877429808584
2018-06-09,65,sse_so,0.9056629417954946,0.0014923822685388973,0.7111109784208085,0.0030847889781684275,0.4391019433807678,0.0029618528456889196
2018-06-10,66,sse_so,0.8757284213607899,0.0016692901817836252,0.6626179546361328,0.0025938619558563904,0.398603391610311,0.001958853493578786
2018-06-11,67,sse_so,0.8439267386240901,0.0008440939955913444,0.6191668621361439,0.0015054682757789958,0.36585091542038317,0.0014980002324420224
2018-06-12,68,sse_so,0.8053714015028175,0.0014337992444551741,0.5701591684805135,0.0019762161276243554,0.32941834355143396,0.0015436315864531722
2018-06-13,69,sse_so,0.7654283777478585,0.0014954647623246946,0.5246966260967914,0.00231599197707523,0.2976349330297744,0.0019532956890391064
2018-06-14,70,sse_so,0.7267757781508906,0.002451356532901118,0.4853130171436716,0.003041180710880657,0.2719054796161263,0.002241379365534783
2018-06-15,71,sse_so,0.6795121632834069,0.0014563388085854425,0.4388330972343034,0.0015377989858111078,0.24111330150447952,0.0009688363700188013
2018-06-16,72,sse_so,0.6397005742528921,0.002120176758405368,0.4038580196763957,0.002208905394698678,0.21930894620994368,0.0021223325746897058
2018-06-17,73,sse_so,0.5919478562571543,0.0024503994748682214,0.36362015020885097,0.002111453062821313,0.19469988608384914,0.0010685821728463043
2018-06-18,74,sse_so,0.5483936369885674,0.0016415581958568002,0.32922024953989415,0.0014732315118480743,0.17368012839245361,0.0008474566979626675
2018-06-19,75,sse_so,0.5060004089069462,0.0030165419962523555,0.29898434170637045,0.002933976573347605,0.15738614634844805,0.0019378476484115345
2018-06-20,76,sse_so,0.4651924362209017,0.0018525633878749808,0.2689054825973768,0.0018208201336049029,0.14009417274470548,0.00129819922502601
2018-06-21,77,sse_so,0.4280951825263184,0.003342727522748804,0.2446299657690545,0.0032266873522895177,0.12645199175283328,0.002023235147363568
2018-06-22,78,sse_so,0.3844548886633049,0.002593091027472958,0.21371864381177197,0.0025225829270308056,0.10883868575621825,0.001086479709276608
2018-06-23,79,sse_so,0.3556692926190672,0.004554882277851801,0.1971581544191916,0.0037613872266003376,0.1001546370244294,0.002228750787910467
2018-06-24,80,sse_so,0.3232675790897529,0.0040243417659301,0.17717474933904787,0.003567462768301949,0.09034074393682656,0.002001833228847918
2018-06-25,81,sse_so,0.2912483898073295,0.0017975806902134266,0.15700541713700444,0.001371455037552506,0.0793734516698349,0.0005637798291545914
2018-06-26,82,sse_so,0.2623453386733572,0.001453582622137343,0.13996794926761136,0.0010771157686190024,0.07012384777081038,0.0007320941911781431
2018-06-27,83,sse_so,0.24037908888727577,0.0019081562130771103,0.1275972596311914,0.0014962142240599076,0.06356148544150275,0.0007094605257531202
2018-06-28,84,sse_so,0.2155156157050062,0.002496459012288703,0.11409046751167484,0.0018554682802542973,0.056965625758978344,0.0009984835547098706
2018-06-29,85,sse_so,0.19559470629889275,0.002259544945783965,0.10277701706558384,0.0017489239628263515,0.05095892149398307,0.0006914386874453819
2018-06-30,86,sse_so,0.17595173373602702,0.005635172579140915,0.09207134593837685,0.0036812420218750442,0.04580019294393256,0.0019972640083534042
2018-07-01,87,sse_so,0.15717232537914683,0.0031081802476591804,0.08176745054518209,0.002194585361104582,0.04053292041341727,0.0011970365957354142
2018-07-02,88,sse_so,0.13868483657818986,0.001272538178927134,0.07103868143016678,0.0009849826632083543,0.03500891418467489,0.0004734722097814184
2018-07-03,89,sse_so,0.12462379986711636,0.0018863615384212956,0.06410647366075084,0.0012783981857869215,0.03158593334317661,0.000620384634123151
2018-07-04,90,sse_so,0.11317056297980932,0.0014031535404037735,0.0580495696486969,0.0009343925259537989,0.028443733943927962,0.0005553921988067721
2018-07-05,91,sse_so,0.10088360304023158,0.0003966770354509201,0.05158302310797935,0.0002274198197239919,0.025437422590548597,0.00015008148073302523
2018-07-06,92,sse_so,0.08943664716401356,0.002137537474011375,0.04542841162053257,0.0016314453852243158,0.02232913863957975,0.0009516810570360067
2018-07-07,93,sse_so,0.0773821316987594,0.0011961446180116628,0.03905644505964734,0.0006669712320923569,0.019183737027051007,0.0003171960792245703
2018-07-08,94,sse_so,0.07086577453526366,0.0014228947138062744,0.03591040902890463,0.0009308124165538198,0.01755151937466648,0.0004644966277362664
2018-07-09,95,sse_so,0.06064115844209128,0.0018512241953461983,0.02995793685881576,0.0012316245865874203,0.014565606751219429,0.0006937405165256478
2018-07-10,96,sse_so,0.052849832849209855,0.00048537874286646334,0.026068706550131604,0.00040004549976939023,0.012674792232263199,0.000252948019711898
2018-07-11,97,sse_so,0.04975072604228081,0.001372935784269179,0.02482340282555895,0.0009780376505897108,0.012250198583679373,0.0005229896927263631
2018-07-12,98,sse_so,0.04206345835455694,0.00133398453350702,0.020891443546563804,0.0008719377869966912,0.010174817103042355,0.0004911385831799889
2018-07-13,99,sse_so,0.039040213836974424,0.0008145338450867731,0.019369823859632485,0.0006637267186516141,0.009358395378006423,0.00032521385370268133
2018-07-14,100,sse_so,0.03463395893639587,0.00047850761510312824,0.0171343327332677,0.00027766935147948194,0.008350783739607848,0.00010230153926058048
2018-07-15,101,sse_so,0.030339878082996208,0.00022571092162359483,0.015104534655600466,0.00014723092448883237,0.007308975882158619,9.138744490618714e-05
2018-07-16,102,sse_so,0.026401945382197867,0.0006585907927868718,0.012976756810157974,0.00047680446287836655,0.006289416481756849,0.00020423486625470227
2018-07-17,103,sse_so,0.025366647198390213,0.0005882226754365495,0.01266196127615049,0.00035997315558042276,0.0062131001634592176,0.00018767395385394046
2018-07-18,104,sse_so,0.021032865549368118,0.0002723687319826222,0.010418601162917374,0.0001499472269449202,0.005043059438514463,9.22324361549281e-05
2018-07-19,105,sse_so,0.018781446566316196,0.001168612695954495,0.009356675815911486,0.0008972211249409609,0.004556967951704682,0.0004696896474065372
2018-07-20,106,sse_so,0.016472149699010008,0.0005794356723177827,0.008022139433837117,0.0003467968339402693,0.0038711806212262667,0.00017807145293530506
2018-07-21,107,sse_so,0.016067187581263243,0.0007693209779725572,0.008126904803588908,0.0005802844060680652,0.003923118993000352,0.0003121673836816154
2018-07-22,108,sse_so,0.01254838831929772,0.00021613541181731208,0.006199927350541756,0.00014822085229364274,0.00302393053440686,7.931159469299159e-05
2018-07-23,109,sse_so,0.010783622433560125,0.0005278196852042957,0.005199845918499202,0.0003084740107277792,0.0024971575334469254,0.0001575504156455295
2018-07-24,110,sse_so,0.010274901629800937,0.00042237983482792696,0.005084155173726845,0.0002302928964650496,0.002437250544902736,0.00012316597585736082
2018-07-25,111,sse_so,0.010700842685515632,0.0003272558949547382,0.005630121648529718,0.00023264191376765875,0.0027658079410958214,0.00013372282206527592
2018-07-26,112,sse_so,0.00867820234909078,0.0004991805673755674,0.004480040972341781,0.0003504435422412902,0.0021737763862954562,0.00020503197014615888
2018-07-27,113,sse_so,0.007670829692836056,0.0005855282699863843,0.003824179113046444,0.0003641166634338673,0.001813421842937979,0.0001805905880367605
2018-07-28,114,sse_so,0.006586075218247167,0.0003214334110792895,0.0032599682727526558,0.00019571398040497384,0.0015731580406346257,0.00011986913693914496
2018-07-29,115,sse_so,0.00637217509055521,0.00048148964835083497,0.0032659947747352147,0.00034654639751915994,0.00157717726711315,0.0001579143984661742
2018-07-30,116,sse_so,0.004777140248880318,0.0006149097316820537,0.0022429656448136326,0.00034381257354954866,0.0010561308139653836,0.0001528348929822831
2018-07-31,117,sse_so,0.004884702872451574,0.00041328888422346104,0.002482586537724374,0.0002969550343450025,0.0012163098046199528,0.0001706392723572062
2018-08-01,118,sse_so,0.0035410773133445206,0.0003642674080825552,0.001674916294806983,0.00021304205042443517,0.0008075377081623314,0.00012229828805353755
2018-08-02,119,sse_so,0.0036057019527079293,0.00030136385583616465,0.0017614323126764475,0.00014490368952309727,0.000828834306823345,5.2513894979517176e-05
2018-08-03,120,sse_so,0.0032193158691674606,0.00021715002465557537,0.0016846440109652416,0.00016963613134202368,0.000818283632372574,8.632216926315279e-05
2018-08-04,121,sse_so,0.002673303875049382,0.0002407249060449756,0.001298425789725166,0.00017022080110638946,0.0006223797855274826,8.741639774038063e-05
2018-08-05,122,sse_so,0.0019752309758520603,0.00020528464694961914,0.0008821793300315406,0.00011805529641810262,0.00041454464454471207,5.818376611497054e-05
2018-08-06,123,sse_so,0.001976493222301423,0.00014724511185170986,0.000936655176949297,0.00011288615529115034,0.0004342196334439219,4.6084523968286485e-05
2018-08-07,124,sse_so,0.0018594240481986102,0.00016275725526948017,0.0008523804618079112,9.50551776116481e-05,0.0003935956812425312,4.624681248952338e-05
2018-08-08,125,sse_so,0.002215441675053942,0.0005894454854915042,0.001202603526925583,0.00041173054036028464,0.0006109738103704521,0.00023709500438014714
2018-08-09,126,sse_so,0.0017249997506672,0.0002631574222431408,0.0008571676871421685,0.00016102148273278784,0.0004331518286802005,9.205153607224606e-05
2018-08-10,127,sse_so,0.0015108001319228404,0.00027361311553995024,0.0007048504501557806,0.00014791749323140655,0.00034201875765726975,8.182707082943615e-05
2018-08-11,128,sse_so,0.0011887400582821783,8.956415939097954e-05,0.0005640053987189253,3.8731830452126796e-05,0.00025063551570292386,1.9613249283786332e-05
2018-08-12,129,sse_so,0.0009933242614958981,3.984927495096512e-05,0.0004942394568594466,3.176291969449373e-05,0.00022275001816929318,8.666845116965722e-06
2018-08-13,130,sse_so,0.0009654617548003896,0.00013089574397920947,0.000444792442093056,6.490579811429967e-05,0.00021577158413343955,3.0771768213006345e-05
