date,day,model,risk_of_additional_cases,monte_carlo_standard_error,risk_of_sustained_transmission,sustained_transmission_monte_carlo_standard_error
2018-04-28,23,sse,0.9998272911347044,2.1047101411350268e-05,0.9551042981356982,0.0009142758623734035
2018-04-29,24,sse,0.9996489106624747,7.199722369182379e-06,0.9258007620336155,0.002306864202218619
2018-04-30,25,sse,0.9991974546376031,1.7652885744786998e-05,0.8923861962606462,0.001582184565190254
2018-05-01,26,sse,0.9998733804718487,1.0193544845037956e-05,0.9463408329496108,0.0014000903431429382
2018-05-02,27,sse,0.999663990395814,3.177948009782143e-05,0.915335995419622,0.004040568997296541
2018-05-03,28,sse,0.9999266199466575,7.299017580501476e-06,0.9524564529826861,0.0025395374042880255
2018-05-04,29,sse,0.9999996606442314,8.452925435998915e-08,0.9950518234957558,0.001278828436543057
2018-05-05,30,sse,0.999999924066702,1.5002695406965295e-08,0.996813341391186,6.711441769904791e-05
2018-05-06,31,sse,0.9999999788456072,3.381445594691917e-09,0.9979317404584446,6.122935310231695e-05
2018-05-07,32,sse,0.9999999703785557,1.0954977755784944e-08,0.9968642600802894,0.0005687593305903777
2018-05-08,33,sse,0.9999999708334674,1.8395262229073448e-08,0.9979243226990581,0.0005791247113817776
2018-05-09,34,sse,0.9999999129572478,3.850447863392132e-08,0.9967775262313113,0.0009594710546198321
2018-05-10,35,sse,0.9999999906469984,3.172508612045542e-09,0.9973336797274122,0.0009448890620933571
2018-05-11,36,sse,0.999999963063068,1.4938277511014918e-08,0.9969027285277164,0.0008848580200780483
2018-05-12,37,sse,0.9999999854802355,4.328707479889389e-09,0.9975587679769965,0.00017938168012191972
2018-05-13,38,sse,0.9999999924134738,3.936352903840701e-09,0.9986019181152294,0.0003844833822758932
2018-05-14,39,sse,0.9999999985167559,4.5761189070305526e-10,0.9981169175748245,0.0005439484064198812
2018-05-15,40,sse,0.9999999985768274,7.876335057931119e-10,0.998268536304603,0.00034613395273102926
2018-05-16,41,sse,0.9999999995694825,3.3334569360753687e-10,0.9992583160861799,0.00028520447121295684
2018-05-17,42,sse,0.999999999639696,1.028984697223807e-10,0.9984924322070018,0.00021868938986481347
2018-05-18,43,sse,0.9999999998695456,6.854634169843147e-11,0.9988533624290481,0.0003660333155803738
2018-05-19,44,sse,0.9999999998916816,3.790071169423302e-11,0.9984949256035538,0.0002931786164450405
2018-05-20,45,sse,0.9999999997795564,1.789762472755792e-10,0.9980394478923917,0.0003667277377604049
2018-05-21,46,sse,0.9999999999848007,5.698027149495486e-12,0.9988616384769189,0.0003367878977989067
2018-05-22,47,sse,0.9999999999420011,3.871814631487505e-11,0.998707900596105,0.0005575146043177864
2018-05-23,48,sse,0.9999999999200292,3.825066624401902e-11,0.998728961351784,0.00039930670595561703
2018-05-24,49,sse,0.9999999996230028,1.1490428238174342e-10,0.9991169308592535,0.00025323152485549324
2018-05-25,50,sse,0.9999999972180387,1.1177457059249232e-09,0.9983516581973023,0.0006478556277998334
