date,day,model,risk_of_additional_cases,monte_carlo_standard_error,risk_of_additional_transmission,transmission_monte_carlo_standard_error,risk_of_sustained_transmission,sustained_transmission_monte_carlo_standard_error
2018-05-04,29,cori_so,0.9999999993306017,6.471908060158791e-10,0.9999999884869134,1.1146419482950659e-08,0.9996150244609467,0.0003775980438898837
2018-05-05,30,cori_so,0.9999999999987531,2.723430910634754e-13,0.9999999999658409,8.018709643517916e-12,0.9999994359852946,2.2664034930579763e-07
2018-05-06,31,cori_so,0.9999999999958508,2.6462822276289023e-12,0.9999999998110791,1.2573827591540128e-10,0.9999670177526526,3.178289775898418e-05
2018-05-07,32,cori_so,0.9999999999979521,5.7453340833128e-13,0.9999999998775005,3.773403021297303e-11,0.9999916425844222,6.186041506022537e-06
2018-05-08,33,cori_so,0.9999999999931902,4.822439583973009e-12,0.9999999995998214,2.796664062111838e-10,0.9999773174392054,2.0354105088088014e-05
2018-05-09,34,cori_so,0.999999999937354,1.7281341677453392e-11,0.9999999967095148,8.466164714498693e-10,0.9999135738484113,3.1312830859730674e-05
2018-05-10,35,cori_so,0.9999999999936138,2.3667537773539847e-12,0.9999999997130129,1.1356879500435972e-10,0.9998727169085204,0.00012477113272588256
2018-05-11,36,cori_so,0.9999999994214919,4.595848532028594e-10,0.9999999834526094,1.2344276899133773e-08,0.9993848432680668,0.0002762632995544732
2018-05-12,37,cori_so,0.9999999995891407,6.12504489240706e-11,0.9999999892815922,2.118467902523744e-09,0.999809778307578,0.00011979805585692257
2018-05-13,38,cori_so,0.9999999998281411,3.6013802865599654e-11,0.9999999959679804,8.478962177353935e-10,0.9998809147405505,5.959290056183365e-05
2018-05-14,39,cori_so,0.9999999998871938,2.6189475555149666e-11,0.9999999983188238,3.7466403061573504e-10,0.9999736529287946,1.4041339640040882e-05
2018-05-15,40,cori_so,0.9999999999785075,7.716361782000403e-12,0.9999999996855611,8.380517699961601e-11,0.999827315009559,0.00011210696071991138
2018-05-16,41,cori_so,0.9999999999981556,3.4521487697018265e-13,0.9999999999827786,2.1110467469667934e-12,0.9998669623947527,0.0001326657016436407
2018-05-17,42,cori_so,0.999999999924541,1.3313668035636637e-11,0.9999999992866386,5.7691600796106645e-11,0.999997147486506,9.04221884042804e-07
2018-05-18,43,cori_so,0.9999999999493633,1.0484693868243392e-11,0.9999999995920011,9.576814778688299e-11,0.9999946495859233,4.624409874671417e-06
2018-05-19,44,cori_so,0.9999999999701583,8.85625995519462e-12,0.9999999998003978,5.2307224219709315e-11,0.9999982714829906,1.1862795966099665e-06
2018-05-20,45,cori_so,0.9999999999971588,1.4413621694342242e-12,0.9999999999813517,8.281006526937493e-12,0.9998160798114756,0.00011906919143905601
2018-05-21,46,cori_so,0.9999999999987107,4.484071175349216e-13,0.9999999999921837,1.87561389471076e-12,0.9999320681470057,6.778057008266881e-05
2018-05-22,47,cori_so,0.9999999998318124,5.4338559320863785e-11,0.9999999993275576,1.5179495581716764e-10,0.9999993710804641,2.4353746887486306e-07
2018-05-23,48,cori_so,0.9999999951079788,5.757290642507159e-10,0.9999999825034951,1.999189540359046e-09,0.999996984438823,7.265895799773482e-07
2018-05-24,49,cori_so,0.9999999149401956,5.838470945984559e-09,0.999999761684628,1.4245092708677766e-08,0.9999686045167927,2.0392514858121503e-05
2018-05-25,50,cori_so,0.9999989893436634,6.603751246753005e-08,0.9999975463659067,1.4186178420202635e-07,0.9999649490732117,5.008548198793563e-06
2018-05-26,51,cori_so,0.9999916968131697,6.009287539434537e-07,0.9999818700150703,1.2378549699287914e-06,0.9998659490051862,1.600955167816071e-05
2018-05-27,52,cori_so,0.9999572247395029,2.4205712231968425e-06,0.999916200807951,4.702483715162389e-06,0.9996157371596228,2.8603834395324156e-05
2018-05-28,53,cori_so,0.9999758098897691,1.5455725176752869e-06,0.9999532467209751,2.920207992715055e-06,0.9997036519787431,4.074569585986647e-05
2018-05-29,54,cori_so,0.9998771979902911,2.555697213144445e-06,0.9997806816037837,4.7765844697265345e-06,0.9990940259042547,4.540670671394062e-05
2018-05-30,55,cori_so,0.9994989334368083,1.0517886641526997e-05,0.9991758861967098,1.7062531383740443e-05,0.9976191766829325,7.365085563697862e-05
2018-05-31,56,cori_so,0.9984282309880115,1.6954030800413913e-05,0.9975928069104182,2.2874315058394248e-05,0.9945142427560361,4.8983164989028165e-05
2018-06-01,57,cori_so,0.9959328148871901,5.7902756443522576e-05,0.9941154885340974,8.298864851741613e-05,0.9885846090149024,0.00017214166219252171
2018-06-02,58,cori_so,0.9988292938958581,1.9064166281301796e-05,0.9982861494148167,2.7416735625950518e-05,0.9953635371450752,8.060164379212825e-05
2018-06-03,59,cori_so,0.9963462055307317,5.211174390102603e-05,0.9949580002018216,6.740387306304657e-05,0.9894214137227866,0.00020488179285003976
2018-06-04,60,cori_so,0.9914589312031857,9.325234282198069e-05,0.9886370656906528,9.643608425356097e-05,0.9794736354359521,0.0001273047051031623
2018-06-05,61,cori_so,0.9826722752879029,0.0001429977398834838,0.9776127859856609,0.00016754645263272565,0.963489308529385,0.0004681334206013049
2018-06-06,62,cori_so,0.9685041333306077,0.00039792418501141143,0.9605816692120016,0.00044182487601121046,0.9416327093002452,0.0006252452856063749
2018-06-07,63,cori_so,0.9473106506222037,0.0003708481498768912,0.9358856114896578,0.000446934198620941,0.9116321433557759,0.0007217623174907195
2018-06-08,64,cori_so,0.9202411939259079,0.00042113654799567305,0.9050694844594303,0.00039693784073663866,0.8764840225392827,0.00046269419923471053
2018-06-09,65,cori_so,0.886054652903364,0.0003853233914038352,0.867297643921928,0.0005010718632485197,0.8353648108973961,0.000919321646620219
2018-06-10,66,cori_so,0.8435233903136525,0.001363666345716389,0.8212384402376052,0.0014048400892809091,0.7863462366993293,0.0017023412334350187
2018-06-11,67,cori_so,0.7985831842269007,0.0006776375408032945,0.7730026490984911,0.0005694384248638707,0.7359117188803366,0.00041384881404739896
2018-06-12,68,cori_so,0.7475921543733901,0.0007906212049709454,0.7198640958959392,0.0007753588297722141,0.6825061384449346,0.0008207115381526596
2018-06-13,69,cori_so,0.6930713072157616,0.000474388969201949,0.6637027037511694,0.0005433727826759889,0.6266198246061259,0.0006682793933052816
2018-06-14,70,cori_so,0.6384890751393426,0.0007346355697527911,0.6082828898575204,0.0007303619361266175,0.5723969101581032,0.0007538864223802396
2018-06-15,71,cori_so,0.5819295507148894,0.000938271995284615,0.5512887584574047,0.0006796323227240686,0.5167099301687709,0.00030001051245151684
2018-06-16,72,cori_so,0.5271527792073379,0.0009105535059997335,0.4968963518923545,0.000677041340137635,0.46442486618739587,0.0003472497452882802
2018-06-17,73,cori_so,0.4789592957602202,0.00012712132904190066,0.4495066366129358,0.0001613722773202765,0.41946317355159146,0.00031969963477090826
2018-06-18,74,cori_so,0.42857072814176556,0.0008077666027655113,0.40065498865573046,0.0007826756876733767,0.3733359808386092,0.0008721129442838829
2018-06-19,75,cori_so,0.385113438623802,0.0012425153923723284,0.3583482196165244,0.0012577658417520928,0.3331527036701999,0.0014007930406079643
2018-06-20,76,cori_so,0.3392276072433278,0.0004185537917187822,0.3146229364446833,0.0003614662486012636,0.29221779054547026,0.0003259841585629462
2018-06-21,77,cori_so,0.30156111391078644,0.0009939824809696662,0.2787613844942406,0.0009328866706929947,0.258791467262512,0.0009334829861606136
2018-06-22,78,cori_so,0.26529527244914386,0.0005183881401044147,0.24445641750058056,0.00039171615972691037,0.22678137011144506,0.00031012012736045003
2018-06-23,79,cori_so,0.23448320557543678,0.0007351598626677523,0.21545059139853584,0.0007166685200740594,0.19979011970897398,0.0007544129683814412
2018-06-24,80,cori_so,0.20583131986492686,0.0007938473312987243,0.1885880115001034,0.0006654502057413724,0.1747333034789711,0.0005743190848872225
2018-06-25,81,cori_so,0.1800607182063393,0.0012072053203497596,0.164628958064859,0.0010380929421438135,0.15259720363459772,0.0009352459117687304
2018-06-26,82,cori_so,0.15737024096048735,0.0002482303934804946,0.14356084940493807,0.00022450175487331728,0.13301780975115995,0.00021629689358575456
2018-06-27,83,cori_so,0.13748380212094635,0.0006115384786339166,0.125032304396833,0.0005460910123044471,0.11572212238064916,0.0005192756186889643
2018-06-28,84,cori_so,0.1198565852915442,0.0007483242807646896,0.10883779800271998,0.0006282416347224113,0.1007761845604862,0.0005420757755487647
2018-06-29,85,cori_so,0.10429324608778634,0.0003638921039886514,0.09453636913368435,0.00034841706761839836,0.08754368487153164,0.00036141433698137684
2018-06-30,86,cori_so,0.08947602366086604,0.0002878120489191248,0.08104999904450627,0.0002262475344032304,0.07513452111409324,0.00018118242934305647
2018-07-01,87,cori_so,0.07777742464683857,0.00015647537425331456,0.0703272606856088,0.00011638419854430216,0.06517350259321941,8.406140270127998e-05
2018-07-02,88,cori_so,0.0676821136390261,0.00012286214060803133,0.061140281770187155,0.00010541647906679465,0.05671478466171964,9.939455730320816e-05
2018-07-03,89,cori_so,0.058773149988676665,0.00014194651031447817,0.05297044638122894,0.00015374531403589825,0.04907488205344579,0.00018498274652510574
2018-07-04,90,cori_so,0.05049700151359715,9.402081228979005e-05,0.045507500973654746,9.615737498970181e-05,0.04222498056013424,0.00010729498560012112
2018-07-05,91,cori_so,0.04399023548559611,0.00013129546714893235,0.03957330365764178,0.00011588144355263457,0.03670730935591837,0.00011528854568462726
2018-07-06,92,cori_so,0.03783345754942957,0.00010884421597513985,0.0340033249455538,0.0001037506223005154,0.03154455200808981,0.00011283341205647093
2018-07-07,93,cori_so,0.032911465826473085,0.0001387877971328907,0.029569424060479244,0.00012465597052314855,0.027471248699812656,0.00011567461321025538
2018-07-08,94,cori_so,0.028054011498410913,0.00014880035166901217,0.025200914857295698,0.00012746448774725975,0.023428213105881945,0.00011175549259908934
2018-07-09,95,cori_so,0.024143256360913856,8.055413632400379e-05,0.021643142749425803,7.32716771300431e-05,0.020090874302369333,7.034658781294598e-05
2018-07-10,96,cori_so,0.020950731878570772,0.00012733321898167669,0.018761854028851,0.00012402434098764017,0.017422175979754262,0.00013207943178032938
2018-07-11,97,cori_so,0.017974093855419593,2.7906522772750863e-05,0.0160953539556703,3.117149893369706e-05,0.01495563598223093,3.941057319254543e-05
2018-07-12,98,cori_so,0.015316504124910146,3.3967357462875186e-05,0.013710188024041337,2.8605434527596018e-05,0.012742985970363607,3.088587756053568e-05
2018-07-13,99,cori_so,0.01325647389744622,4.6408374415312014e-05,0.011859072577748653,3.7382170695362666e-05,0.011029460844099503,3.241074495025616e-05
2018-07-14,100,cori_so,0.01139181914085452,6.310034712376086e-05,0.010178616571417387,5.624059847789112e-05,0.009459427132671672,5.301353680754522e-05
2018-07-15,101,cori_so,0.009842038100674966,3.821366415981743e-05,0.008796986270698914,3.48184958495322e-05,0.008187215398190228,3.4513796074663864e-05
2018-07-16,102,cori_so,0.008440244569258293,5.2897975678558676e-05,0.007540446294923675,4.5155984105547036e-05,0.0070199767979215455,4.118998269455195e-05
2018-07-17,103,cori_so,0.007253277444958184,1.7007982382722094e-05,0.006472174947506959,1.626321873916467e-05,0.006021196842129539,1.8147183671872048e-05
2018-07-18,104,cori_so,0.006239920005728705,6.07270076172224e-06,0.005566052213027195,6.7007264508058545e-06,0.005178847746688642,9.9600323790548e-06
2018-07-19,105,cori_so,0.005369705666771862,1.7361938561681213e-05,0.0047874352265497855,1.4773003347637486e-05,0.004455689000867458,1.3324545331593533e-05
2018-07-20,106,cori_so,0.004581856247998228,1.4189484040415853e-05,0.0040837275598217815,1.3055240832983597e-05,0.003802059697432303,1.3259369940673602e-05
2018-07-21,107,cori_so,0.00391558345498022,1.0594602766374352e-05,0.0034903757065901653,9.923370539227752e-06,0.0032509441069096257,1.0222310786121632e-05
2018-07-22,108,cori_so,0.0033521301556965755,7.499544732342976e-06,0.0029857323709147066,7.147237056461986e-06,0.002780424474040588,7.980702658199839e-06
2018-07-23,109,cori_so,0.0028884681518149824,6.359900407262638e-06,0.0025732743758791754,5.6181355416263695e-06,0.002398369347235141,5.480822095812748e-06
2018-07-24,110,cori_so,0.002470994772004298,1.9656761103269418e-05,0.00220159103456552,1.563050030488747e-05,0.0020535774823742248,1.2806816964278038e-05
2018-07-25,111,cori_so,0.002093828036196288,5.127910523506444e-06,0.0018664400524343039,3.2436361375522827e-06,0.0017422775439536187,2.163414588057399e-06
2018-07-26,112,cori_so,0.0018137644282586463,9.012656342050106e-06,0.0016147656568543667,8.038306340718632e-06,0.0015065361744662775,7.566511182687978e-06
