date,day,model,risk_of_additional_cases,monte_carlo_standard_error,risk_of_additional_transmission,transmission_monte_carlo_standard_error,risk_of_sustained_transmission,sustained_transmission_monte_carlo_standard_error
2018-04-06,1,sse_so,0.28393467302385433,0.001596055279347059,0.2413870039042606,0.0015922018900406986,0.07907202705749428,0.0014755383302896233
2018-04-07,2,sse_so,0.2707379471017809,0.0002715233201338259,0.21368686356815303,0.0002505375728228745,0.06912763241925934,0.00029655404956948234
2018-04-08,3,sse_so,0.8928384259270395,0.0018938343927154039,0.7471929050750287,0.00226419907635095,0.40412929006782017,0.0034276231359980595
2018-04-09,4,sse_so,0.8648950230406605,0.0015130163815950063,0.6854217476075715,0.0013328690363239386,0.3428327646032927,0.0031580738668463048
2018-04-10,5,sse_so,0.8224601474451112,0.0028092277023833295,0.6124841922172711,0.00340531122385503,0.27706230995184966,0.0028426265825901055
2018-04-11,6,sse_so,0.7847281086988305,0.0022144767667753207,0.5482626563555121,0.002552449994514444,0.233355656557947,0.0043922105383856274
2018-04-12,7,sse_so,0.9964605755782164,0.00020741047652767577,0.9622485289957313,0.000995162837706195,0.6879009667258409,0.0022587097365323774
2018-04-13,8,sse_so,0.9980004361968959,0.00012928651407825427,0.9718318225547786,0.000511982112293482,0.7131235314449491,0.0025410763310314164
2018-04-14,9,sse_so,0.9957648661467299,0.00016748843020546707,0.9479849840926903,0.0006346540306830715,0.6265509927988383,0.002556129137502966
2018-04-15,10,sse_so,0.9919155753282628,0.00030138125178257356,0.9163049355158503,0.0022440787524925032,0.5534481735431459,0.009233507354939984
2018-04-16,11,sse_so,0.9842446223634436,0.00016101676725486193,0.8714933336390417,0.0013560776138664505,0.4707288205545376,0.0024805358960963025
2018-04-17,12,sse_so,0.9738739350054147,0.0008104097591188957,0.8234479186726807,0.002873831835853355,0.4057495044596784,0.005992975224433785
2018-04-18,13,sse_so,0.9846610716059974,0.00020071231385048434,0.8794145382951668,0.0014345096024722993,0.47650405332373214,0.004786986635932553
2018-04-19,14,sse_so,0.9904680727874462,0.00016630284165388757,0.9115496513762622,0.0009982174661789993,0.5197803481885506,0.0020604705484490804
2018-04-20,15,sse_so,0.9937413577413066,8.488741971296282e-05,0.9334147850128637,0.0003749380840993374,0.5596120173435164,0.0038769831307348683
2018-04-21,16,sse_so,0.9959248156157025,0.00010563545719290018,0.9496478211741757,0.0008349157651874457,0.6032371860481504,0.005887140858786132
2018-04-22,17,sse_so,0.9920321805953729,0.0002346074545391854,0.9192357245355732,0.001591851177548152,0.5306176416203371,0.003407041476466358
2018-04-23,18,sse_so,0.9947722618609238,0.00030085511184862497,0.9393436303004369,0.0013386403084808141,0.5626829386568324,0.00588097055640325
2018-04-24,19,sse_so,0.9964118015458688,8.373359353501601e-05,0.9524556000688662,0.0003856954687150392,0.591859042310899,0.00399296209863074
2018-04-25,20,sse_so,0.9974051176226305,4.7186468138506637e-05,0.9615706062016064,0.0003690352048200042,0.624524998027469,0.004250569526326432
2018-04-26,21,sse_so,0.9945102089054738,9.204420537118709e-05,0.9343389132932776,0.0010961001809549173,0.543174716855701,0.006040698691479562
2018-04-27,22,sse_so,0.9960421994127162,8.513344460731967e-05,0.9489362798421734,0.0007104856222692086,0.5764904071636201,0.002216770410029174
2018-04-28,23,sse_so,0.9921905501707515,0.00026041303966593555,0.916945397256069,0.0014607854852101562,0.4936387771080034,0.003658164446339721
2018-04-29,24,sse_so,0.9863327615345063,0.00032563328567288637,0.8797857022685693,0.0017417588892820433,0.4362690098702542,0.007707214099180504
2018-04-30,25,sse_so,0.9763233973344009,0.00034368519359806633,0.8338041660270725,0.0018518194826262313,0.3793413638038131,0.006401861070142411
2018-05-01,26,sse_so,0.9945335297283064,0.0001989904213033875,0.9380993299435878,0.0012251824475585618,0.5306125186122308,0.004711504626509649
2018-05-02,27,sse_so,0.9897243068009481,0.00021774059545399935,0.9046247570853597,0.0005912714287763276,0.4640206633214664,0.0009408711854942714
