method,day,divergences,max_r_hat,min_ess_bulk,seconds,n_sampled_variables
refit_daily,1,0,1.0010007202630837,7525.817124368488,179.11531285801902,2
refit_daily,2,0,1.000177788593465,7446.072054967114,18.361718147061765,2
refit_daily,3,0,1.002486826274604,1719.5742559449347,116.23642691923305,4
refit_daily,4,0,1.0027543227875995,1798.01799276876,110.53831616882235,4
refit_daily,5,0,1.0020071834186952,1943.5221608993675,188.49193945899606,4
refit_daily,6,0,1.00175715797314,1730.1483405605527,173.0758903841488,4
refit_daily,7,2,1.0061751288299141,1383.4491668597846,123.48855712311342,4
refit_daily,8,0,1.0054167176290825,1466.4114457098344,200.34743012394756,4
refit_daily,9,4,1.0062462658499638,1298.992027150148,24.272408594843,4
refit_daily,10,0,1.0042913091781094,1603.2751786824572,23.463881406001747,4
refit_daily,11,0,1.0061099977086678,1366.1159299702522,23.152733395807445,4
refit_daily,12,3,1.0028746145938736,1262.821013558929,22.898318277206272,4
refit_daily,13,3,1.0035900072398751,1447.9716375212818,28.155750903766602,4
refit_daily,14,0,1.0056825402622454,1306.6369629820317,30.90256927907467,4
refit_daily,15,2,1.002450796337579,1427.2353568734684,31.8737523118034,4
refit_daily,16,4,1.0079885868859941,1020.3117662767595,34.28410711186007,4
refit_daily,17,0,1.0032657891851615,1401.684086429948,33.972949773073196,4
refit_daily,18,2,1.0046673897916414,1379.275100865999,35.95981665700674,4
refit_daily,19,1,1.0049706768706135,1423.3876813378297,37.0363276428543,4
refit_daily,20,4,1.0046693703901621,1231.788111469695,39.641377991996706,4
refit_daily,21,4,1.0029049661431242,1390.3254847805993,38.807569942902774,4
refit_daily,22,1,1.0056437577688488,1276.7274889866487,41.56335550453514,4
refit_daily,23,5,1.002546329687557,1474.9955748525294,42.149723689071834,4
refit_daily,24,4,1.0015557251145606,1304.7218601765312,40.716342960018665,4
refit_daily,25,3,1.0045681489988956,1337.8000609567866,38.80835880385712,4
refit_daily,26,4,1.0044670410271799,1558.7900343303784,46.36279744794592,4
refit_daily,27,1,1.0043668074792103,1143.3695993313377,43.193548942916095,4
refit_daily,28,2,1.003191231107502,1516.3290817296622,49.856612409930676,4
refit_daily,29,0,1.0046520267627743,1742.7603942769142,60.69000818999484,4
refit_daily,30,0,1.0048612114860422,1889.533782912323,61.096191653981805,4
refit_daily,31,0,1.0033904636892017,1579.0240313388813,61.359970529098064,4
refit_daily,32,0,1.0052929422316814,1742.983641235651,62.07582999393344,4
refit_daily,33,0,1.0023946225333877,1708.881947544851,60.42817659396678,4
refit_daily,34,0,1.0041607021863803,1275.0711802514156,58.57685337308794,4
refit_daily,35,0,1.002399654476028,1706.1555012941458,64.78173970524222,4
refit_daily,36,15,1.0053212506896099,1119.116370562087,59.490460887085646,4
refit_daily,37,0,1.0066031051397277,1158.6449559653552,64.01025340892375,4
refit_daily,38,0,1.0030117985259006,1600.6178024923734,64.64654387580231,4
refit_daily,39,0,1.0035920873832402,1571.7325346121027,65.43815670488402,4
refit_daily,40,1,1.0025199212539766,1846.728377289653,69.06541573023424,4
refit_daily,41,0,1.0021636344426679,1673.3322654045842,72.23064862191677,4
