date,day,model,risk_of_additional_cases,monte_carlo_standard_error,risk_of_sustained_transmission,sustained_transmission_monte_carlo_standard_error
2018-05-31,56,ssi,0.9985790586483113,7.895015281304958e-05,0.6746168706426205,0.003319764284696935
2018-06-01,57,ssi,0.997400314586295,0.00014931978223636032,0.6405562253324972,0.003876205698736222
2018-06-02,58,ssi,0.9974753894969037,0.0001299169369618468,0.6572492741638385,0.006653972937370441
2018-06-03,59,ssi,0.9955418274455508,0.0001001961263968894,0.625428559030767,0.0027598327823726097
2018-06-04,60,ssi,0.9927316710317441,0.0002052723750668651,0.585971412930738,0.007510634701866868
2018-06-05,61,ssi,0.9893699578300706,0.0002519064895745213,0.5597321861169234,0.001507495160861827
2018-06-06,62,ssi,0.9832613087116824,0.00047037752979420814,0.5219664935359404,0.0030266851321385365
2018-06-07,63,ssi,0.9751517473596643,0.0005658248174749912,0.48135457675321247,0.0036436959724570673
2018-06-08,64,ssi,0.9654625113242702,0.0004366765286479075,0.44646866055075163,0.0025802801209313213
2018-06-09,65,ssi,0.9523437543512837,0.0008136484752041729,0.4203646410419001,0.00338217986816517
2018-06-10,66,ssi,0.9344760129707788,0.0009968575967718887,0.38131810632103325,0.005057888650222344
2018-06-11,67,ssi,0.9127076571796479,0.0011272804531579752,0.35188868055512046,0.004839987493906749
2018-06-12,68,ssi,0.8894559447653573,0.0007475524740781695,0.3207719559246708,0.0029396024871869535
2018-06-13,69,ssi,0.8610201440710964,0.00186165579948135,0.29570739341770225,0.0021888491201183043
2018-06-14,70,ssi,0.8298040049377372,0.000986935274220615,0.2695594332085258,0.0016915268429616686
2018-06-15,71,ssi,0.7923100861928398,0.0012706654351528456,0.24241131096243995,0.0021579651151672494
2018-06-16,72,ssi,0.752556029901962,0.0015914485426271837,0.21757359279465605,0.0026636021384976944
2018-06-17,73,ssi,0.7105128289384631,0.0025971284931051073,0.19162674852332873,0.0023677712134847957
2018-06-18,74,ssi,0.6688690890811718,0.0006944439805150052,0.1732466088635618,0.0008058620640285515
2018-06-19,75,ssi,0.6221288092996992,0.00226773324670062,0.15021988596011504,0.0016391827023391726
2018-06-20,76,ssi,0.5759974054449624,0.002198110300343337,0.13477738263741113,0.001736188544885424
2018-06-21,77,ssi,0.5343119065714523,0.0013643590974856646,0.12128575207847425,0.0013177174184226597
2018-06-22,78,ssi,0.48526290105047876,0.0007978680401321275,0.10460125054447367,0.000574289934867844
2018-06-23,79,ssi,0.44828560366259285,0.00236930599972591,0.09477604395532513,0.0011751555409660415
