date,day,model,risk_of_additional_cases,monte_carlo_standard_error,risk_of_sustained_transmission,sustained_transmission_monte_carlo_standard_error
2018-05-08,33,ssi,0.9999998458040447,3.6731892084014e-08,0.9235631858439202,0.002289758282141251
2018-05-09,34,ssi,0.9999988447719833,7.49775578804749e-07,0.9278213344951811,0.0008536823198604509
2018-05-10,35,ssi,0.9999998448957108,4.1329888334668426e-08,0.9237847915427089,0.0009804070653860243
2018-05-11,36,ssi,0.999999640704042,3.760388267556888e-08,0.9203596708419636,0.0016312612514235382
2018-05-12,37,ssi,0.9999990449257153,5.08332199037276e-07,0.9177276937148946,0.0013950922243113567
2018-05-13,38,ssi,0.9999996367313768,1.429512547628197e-07,0.9240685494780684,0.0011323629766000932
2018-05-14,39,ssi,0.9999996833712147,8.035222558279538e-08,0.9254865594044771,0.0008795319432092103
2018-05-15,40,ssi,0.9999999272942718,2.3228158119277564e-08,0.9365109867242444,0.00174276901493614
2018-05-16,41,ssi,0.9999998879707641,6.231113630870097e-08,0.9453529756411811,0.0018465492874195607
2018-05-17,42,ssi,0.9999999259449301,2.4953279224511772e-08,0.9334985358334079,0.001972442240090623
2018-05-18,43,ssi,0.9999999216734753,2.475912791997927e-08,0.9349602818520997,0.0008319602026161483
2018-05-19,44,ssi,0.9999998422106814,9.171482002006761e-08,0.9373643541448414,0.0012246965244628347
2018-05-20,45,ssi,0.9999999512691897,2.1185917742987015e-08,0.9447577621291774,0.0014580992345168723
2018-05-21,46,ssi,0.9999999944869554,1.851386890662144e-09,0.9455981835029665,0.0014186736694013144
2018-05-22,47,ssi,0.999999846919654,7.551662521891538e-08,0.9303345525480925,0.001141832825394164
2018-05-23,48,ssi,0.9999995929009967,1.1601464416819356e-07,0.9181118333305331,0.0018018589007526657
2018-05-24,49,ssi,0.9999981005222557,1.1872778993962086e-06,0.8992750889529936,0.0016869825127090758
2018-05-25,50,ssi,0.9999972339673484,4.1558124824378666e-07,0.8830918255547298,0.0019202087069278573
2018-05-26,51,ssi,0.9999910599522801,1.1159603808967646e-06,0.8664212541669167,0.0018460355650825782
2018-05-27,52,ssi,0.9999766137640946,3.365370017097098e-06,0.8456375231881166,0.0020561002128414536
2018-05-28,53,ssi,0.9999741797590211,2.545698575616334e-06,0.8416146911400733,0.0017876602112817815
2018-05-29,54,ssi,0.9999409993099159,4.660752895929129e-06,0.8230474630454367,0.002149323014693857
2018-05-30,55,ssi,0.9998847018843342,5.610698185466429e-06,0.8031012793931823,0.0019600192618178195
2018-05-31,56,ssi,0.999734176873695,1.1553657948876253e-05,0.782844801304324,0.001941201757122006
