date,day,model,risk_of_additional_cases,monte_carlo_standard_error,risk_of_additional_transmission,transmission_monte_carlo_standard_error,risk_of_sustained_transmission,sustained_transmission_monte_carlo_standard_error
2018-05-08,33,sse_so,0.9999992034969396,1.8557321136885698e-07,0.9996932999189605,1.0010747800222789e-05,0.8932895606229807,0.001402636593717233
2018-05-09,34,sse_so,0.9999960044250268,8.67451816795544e-07,0.998882654503387,5.200983733908561e-05,0.8299825556804901,0.002531852534247059
2018-05-10,35,sse_so,0.9999995738893921,3.487433313824622e-08,0.9997313747111812,6.495669208031767e-06,0.8850535795272809,0.0027921031127859214
2018-05-11,36,sse_so,0.9999973952365417,1.355454862870047e-07,0.9990623270342042,1.2895794074241557e-05,0.8358134028786064,0.002352367589511685
2018-05-12,37,sse_so,0.9999960895673738,2.2674633263235641e-07,0.9987482466349068,2.2959943879774522e-05,0.8252673171810716,0.002359619941716782
2018-05-13,38,sse_so,0.999998107358856,1.548729417898182e-07,0.9992424917555645,2.2752076226708215e-05,0.8437762464448566,0.002345824959467425
2018-05-14,39,sse_so,0.9999990306854599,5.8230486819997563e-08,0.9994791723048335,1.2365724463133636e-05,0.8534092442983754,0.002503713510211369
2018-05-15,40,sse_so,0.9999998118701314,1.0728150965912268e-08,0.999837728208572,3.055917990506716e-06,0.8824732315982239,0.0013061136441767521
2018-05-16,41,sse_so,0.9999999613068069,4.032409544493604e-09,0.9999456506625064,1.7691202971250633e-06,0.8964648827993161,0.0017357103485211936
2018-05-17,42,sse_so,0.9999995071608321,3.9504424302764016e-08,0.9997135272007242,1.173779914399353e-05,0.8799513383567026,0.0007800787499248503
2018-05-18,43,sse_so,0.9999996403157453,2.8539839403866154e-08,0.9997883633938471,7.354770480123685e-06,0.8831289607224416,0.0008786689403576659
2018-05-19,44,sse_so,0.9999997008196291,1.865582468580731e-08,0.9998224476433305,3.902222646997525e-06,0.8904697169346658,0.0009380253952783542
2018-05-20,45,sse_so,0.9999999372308721,3.086126468921211e-09,0.9999393750103862,1.758944039450741e-06,0.8957777650897157,0.0002474123714470109
2018-05-21,46,sse_so,0.9999999319565087,1.0735044637134795e-08,0.9999429094484745,1.159272732179384e-06,0.8961487469387458,0.0022459434528164083
2018-05-22,47,sse_so,0.9999993272068397,6.165906595698568e-08,0.9997297397309234,5.3433379877564445e-06,0.8842068290317275,0.002529382078267207
2018-05-23,48,sse_so,0.9999954441722281,3.4091653969142887e-07,0.9989916561532445,2.1885748936674154e-05,0.870097576671231,0.0024791659147514835
2018-05-24,49,sse_so,0.9999767599552077,9.746033146987468e-07,0.9972141380703134,3.1118613896213814e-05,0.8499240302730273,0.0012734381374007802
2018-05-25,50,sse_so,0.9999050823873986,1.7277171904755693e-06,0.9932887455721344,7.403815580893307e-05,0.8183184336360771,0.0018159721755254066
2018-05-26,51,sse_so,0.999682294594733,8.003725961170867e-06,0.9861689140540033,0.00023158180934309048,0.786115253081994,0.001558530099774677
2018-05-27,52,sse_so,0.9990988549354173,1.4957928111627788e-05,0.9744105352899046,0.00021418762705801913,0.7470096467407972,0.0017676929048698357
2018-05-28,53,sse_so,0.9990758361434662,1.4901394972252618e-05,0.9767723667614964,0.00015183052356047494,0.7494068186142367,0.0013151718017284444
2018-05-29,54,sse_so,0.9976974385628116,3.6615390198903564e-05,0.9598656038784956,0.0004958199878684166,0.7123617969611469,0.002396688334619199
2018-05-30,55,sse_so,0.9951194258841052,4.957772208483314e-05,0.9376701380101583,0.0003286787050180737,0.6685436918404606,0.001112593679609128
2018-05-31,56,sse_so,0.9903365867774271,0.00011729052252005203,0.9079188347363405,0.0005664620264619474,0.6214627316770631,0.001854590440910403
2018-06-01,57,sse_so,0.9828901099087838,0.00021379924818289142,0.8732025885884362,0.001197862008233859,0.5744296509058956,0.0027927942386003217
2018-06-02,58,sse_so,0.9863050818599605,0.00011885439468963346,0.9022755742382813,0.00042697587715998317,0.6088571210571636,0.001182803671416579
2018-06-03,59,sse_so,0.9767271237118895,0.00017161403576275666,0.8646920617080895,0.0006040144535384065,0.5634366949317227,0.0012854418479081294
2018-06-04,60,sse_so,0.9621782322234929,0.000246148976233116,0.8199397177931166,0.0005953857806037335,0.5144574887008306,0.0016124115189816738
2018-06-05,61,sse_so,0.9435344092475525,0.00019783488561219155,0.7731135421459974,0.0007560482151443463,0.4702731743763613,0.0022975396452643323
2018-06-06,62,sse_so,0.9203596389308245,0.0007763213906232759,0.7241715021753952,0.0014228382115443767,0.4275558818473908,0.0011881474390081285
2018-06-07,63,sse_so,0.8890460512357891,0.00044912049414386304,0.6682344907733453,0.0010047974939749332,0.38246636616014407,0.0013266389558559495
2018-06-08,64,sse_so,0.8555945331893174,0.0015384572029810248,0.6189313444822182,0.002032952123202962,0.34913259939096764,0.0021787555865326576
2018-06-09,65,sse_so,0.8172177808493357,0.0011031361974520424,0.5668103702992787,0.0014255080173248467,0.3111276182710929,0.0008114443844136265
2018-06-10,66,sse_so,0.7747552196950899,0.0011995801821925492,0.5160721134009482,0.0014681188549146211,0.27731915471457147,0.0016467620123026183
2018-06-11,67,sse_so,0.7307001912794182,0.0012802049609768277,0.46993179886683334,0.0016777789355966791,0.2478334956452306,0.0016291151049218128
2018-06-12,68,sse_so,0.6846331363415689,0.0010923772324134653,0.42499628041371385,0.0013757421266825957,0.21959397449911133,0.0005558524495536661
2018-06-13,69,sse_so,0.637343203888271,0.0036078735381435537,0.383779402541799,0.003299726066325231,0.19750210933045087,0.0020877580811640988
2018-06-14,70,sse_so,0.5900906802092596,0.0021812766828061443,0.34460926426802185,0.0025292013101342243,0.17468294354177305,0.00199168697971283
2018-06-15,71,sse_so,0.541827146965943,0.0021853979147141486,0.30751499405027427,0.0023528185789401653,0.15428081744956634,0.0015562059361468657
2018-06-16,72,sse_so,0.49716452065222116,0.0027374443507979245,0.2751387561822536,0.0021918806327856813,0.13737079368916438,0.001207613803906272
2018-06-17,73,sse_so,0.4493075977269335,0.0018584623435276455,0.24212106330206162,0.0014071775870349243,0.11972939893362522,0.0010897265365618514
2018-06-18,74,sse_so,0.4099416539200448,0.002371016206933653,0.21729102598306482,0.0015780390913380962,0.10646404103017859,0.0008363997936864689
2018-06-19,75,sse_so,0.3677608222368519,0.0005703873228673704,0.19015276016748373,0.0004753730862972375,0.09265317141325047,0.0002683145563270652
2018-06-20,76,sse_so,0.3352532848693347,0.00048435698075150634,0.17162765607351516,0.00027273517245682743,0.08287448371641337,0.00024220938384484993
2018-06-21,77,sse_so,0.2974692158307214,0.001115743453839248,0.14888686532252804,0.0008419894633072059,0.07171422665995264,0.0007995756175662424
2018-06-22,78,sse_so,0.26683272736147823,0.0013980966138599918,0.1322381874747155,0.0011004031947389153,0.06337205614636576,0.0005757026591131624
2018-06-23,79,sse_so,0.23959178915032564,0.0010214167470868223,0.11782153250804717,0.0006103329590495748,0.05641389918888229,0.00042745746177974846
2018-06-24,80,sse_so,0.21494860195973742,0.0013719813740505548,0.10458080287164417,0.0008100471226440708,0.04970143473226096,0.0003806145929915303
2018-06-25,81,sse_so,0.18967117999297578,0.0016864310323781583,0.09150002116715628,0.001275422860896901,0.04382388427713013,0.0009564131404348066
2018-06-26,82,sse_so,0.1652112941406264,0.0009589521507032326,0.0776780830174324,0.0006085941138039323,0.03656568584164843,0.0002908620524309533
2018-06-27,83,sse_so,0.1510060476570494,0.0022356350151159577,0.07152346665065346,0.0017103572375388367,0.03379405826698101,0.0008586541175663041
2018-06-28,84,sse_so,0.1322463906517387,0.0012874356086920943,0.06207586937880405,0.000812552658104721,0.029216931596651396,0.00031924873220483583
2018-06-29,85,sse_so,0.11353996267054489,0.0008930515552896265,0.05202332815044475,0.0007077018264458426,0.024218779270715918,0.0003622234257285947
2018-06-30,86,sse_so,0.10408104046039601,0.001536772538386706,0.04832987957787749,0.0011283369440819179,0.022720028874765763,0.0005703543049928332
2018-07-01,87,sse_so,0.08921252946370861,0.0005763014450324375,0.04102044905583602,0.00047967267418575805,0.01934367659296632,0.0002925774202000373
2018-07-02,88,sse_so,0.07910437142888327,0.0006738084322002645,0.036266788897876046,0.0002580999107763432,0.016918891265741642,6.239125280313869e-05
2018-07-03,89,sse_so,0.07050212358759511,0.0010097340577850723,0.032188264035395986,0.0006488943763031681,0.015061475457474383,0.0003037416638312825
2018-07-04,90,sse_so,0.06211019648465521,0.0013624595758222012,0.02829343345720925,0.0010070855781461152,0.013284392028533487,0.0005273119472769017
2018-07-05,91,sse_so,0.05366135269162364,0.0005099969313815078,0.02415495729373296,0.00042543972925500323,0.011227725308742498,0.00018450954752618617
2018-07-06,92,sse_so,0.047564838821887445,0.0009058395863417353,0.021515326322645634,0.000688214381552401,0.009973509496867816,0.00033000281831851677
2018-07-07,93,sse_so,0.0408851993159387,0.0002950293065970235,0.018295651132044344,0.00015022487256155246,0.008457774347797042,7.149213361743221e-05
2018-07-08,94,sse_so,0.03686835917150677,0.0009500960724181396,0.016706392164935968,0.0005578835303423549,0.007830684114529918,0.00024094003850946865
2018-07-09,95,sse_so,0.032007902742837824,0.0009701076513717769,0.014497605710800943,0.0005852890884456174,0.00679166262427322,0.00027797996919439865
2018-07-10,96,sse_so,0.027564445439103857,0.0009284875425047101,0.012315277349301379,0.0005291177824481069,0.005759997628289049,0.0002269455577155495
2018-07-11,97,sse_so,0.02517042678472914,0.0007842299812236825,0.01132381472113786,0.0005208013526158779,0.0052767574593732824,0.00024522302825380195
2018-07-12,98,sse_so,0.021418809236027125,0.0003915340316031975,0.009582891474304467,0.00031048310988856983,0.004413171095061674,0.00017468384985861102
2018-07-13,99,sse_so,0.0193111121936429,0.00034050702853544,0.008561545113609847,0.00018540582550764537,0.003958187230879373,0.00012969376409000937
2018-07-14,100,sse_so,0.01700714069341791,0.00026024747436033694,0.007687993147304839,0.0002033008330288666,0.0035437916445318907,0.00010081099904735143
