date,day,model,risk_of_additional_cases,monte_carlo_standard_error,risk_of_additional_transmission,transmission_monte_carlo_standard_error,risk_of_sustained_transmission,sustained_transmission_monte_carlo_standard_error
2018-04-06,1,sse_so,0.2781067074219362,0.0,0.23155151799740625,0.0,0.0,0.0
2018-04-07,2,sse_so,0.26990384072907725,0.0,0.20791122059656053,0.0,0.0,0.0
2018-04-08,3,sse_so,0.8794756546916889,0.001849303937204312,0.6921553483995875,0.0026073854742458082,0.0,0.0
2018-04-09,4,sse_so,0.8459690003316063,0.0025352668175110927,0.6281693739923646,0.0020133483260406995,0.0,0.0
2018-04-10,5,sse_so,0.8131715073844561,0.0005635618446741653,0.5711910852090655,0.0014496140441394455,0.0,0.0
2018-04-11,6,sse_so,0.776515088447246,0.002216227361377658,0.5148678706350847,0.00316478400841944,0.0,0.0
2018-04-12,7,sse_so,0.993621516440908,0.0001820256384373464,0.9276584689400617,0.0005366506338144807,0.0,0.0
2018-04-13,8,sse_so,0.996747951476962,6.470032437197129e-05,0.9432480644477153,0.0007428287450727332,0.0,0.0
2018-04-14,9,sse_so,0.993552167722189,0.0001958932295559792,0.9123361205222953,0.0009762812016335868,0.0,0.0
2018-04-15,10,sse_so,0.9886210044195136,0.00010041562501247981,0.8753176976669896,0.00040147978007066295,0.0,0.0
2018-04-16,11,sse_so,0.9813346280435905,0.0005409371645388465,0.8328816327094137,0.001937576852879893,0.0,0.0
2018-04-17,12,sse_so,0.9697753203883281,0.00013918700885950488,0.7822102227560571,0.0006750473707571177,0.0,0.0
2018-04-18,13,sse_so,0.9813775335393877,0.00018254729565540104,0.8378874348279752,0.00067566896862213,0.0,0.0
2018-04-19,14,sse_so,0.9872197218798456,0.00020406554262068923,0.8742256106475632,0.001333021341226148,0.0,0.0
2018-04-20,15,sse_so,0.9911840504104513,0.00039478600392650474,0.8997721508065578,0.0009515818270721919,0.0,0.0
2018-04-21,16,sse_so,0.9936002597980962,0.00019477393137433378,0.9173316102128787,0.0011173302093669853,0.0,0.0
2018-04-22,17,sse_so,0.9893294171294719,0.0002279399776741645,0.8832749171968501,0.0009713514988181622,0.0,0.0
2018-04-23,18,sse_so,0.9920660401350507,0.00012650229356757432,0.9040620338168885,0.0006622738923659788,0.0,0.0
2018-04-24,19,sse_so,0.9945187224605317,9.102369104508849e-05,0.9231412789563377,0.0005542508130450862,0.0,0.0
2018-04-25,20,sse_so,0.995973424050086,7.992794750122662e-05,0.9356054993758688,0.0008722310455971,0.0,0.0
2018-04-26,21,sse_so,0.9927679941808986,0.00016291689358019696,0.9043152669617113,0.0009542928600726595,0.0,0.0
2018-04-27,22,sse_so,0.994618198511988,0.00016578693880486906,0.9221305794260508,0.0005532863774637098,0.0,0.0
2018-04-28,23,sse_so,0.9900566083726735,0.00027614861432018564,0.8856784994343866,0.0010130487324274474,0.0,0.0
2018-04-29,24,sse_so,0.9831493599438841,0.00048077239267072495,0.8448894822293713,0.001602349972411142,0.0,0.0
2018-04-30,25,sse_so,0.9726128624905984,0.0007200724543109845,0.7957901006028761,0.0015067932319473587,0.0,0.0
2018-05-01,26,sse_so,0.9920281635445438,0.0001768704696835171,0.9079938661863839,0.0007840042197954065,0.0,0.0
2018-05-02,27,sse_so,0.986645528139002,0.00020227313391409397,0.8704948443937618,0.0005058377082859259,0.0,0.0
2018-05-03,28,sse_so,0.99627989278446,8.888369892677412e-05,0.9415664063467984,0.0004619515783197685,0.0,0.0
2018-05-04,29,sse_so,0.9999878492536719,1.5714797028404455e-06,0.99805524723023,4.529825767595588e-05,0.0,0.0
2018-05-05,30,sse_so,0.9999959829291467,4.788246632458513e-07,0.9986750391396423,2.288012865441195e-05,0.0,0.0
2018-05-06,31,sse_so,0.999994688976848,6.226370936034934e-07,0.9980720763109211,5.3730024088855756e-05,0.0,0.0
2018-05-07,32,sse_so,0.9999921898380874,1.9394549720535635e-07,0.9972484435602738,6.191762785649821e-05,0.0,0.0
2018-05-08,33,sse_so,0.9999882250986434,6.242486471872365e-07,0.9963908052680328,5.664416419887222e-05,0.0,0.0
