date,day,model,risk_of_additional_cases,monte_carlo_standard_error,risk_of_sustained_transmission,sustained_transmission_monte_carlo_standard_error
2018-05-09,34,ssi,0.9999646370457513,3.1400077842231384e-06,0.0,0.0
2018-05-10,35,ssi,0.9999936369943714,1.2397860914451205e-06,0.0,0.0
2018-05-11,36,ssi,0.999984154178273,9.125757297268033e-07,0.0,0.0
2018-05-12,37,ssi,0.9999707274337214,7.729880453686677e-06,0.0,0.0
2018-05-13,38,ssi,0.9999885107056614,9.085073072669912e-07,0.0,0.0
2018-05-14,39,ssi,0.9999941572899343,5.240369034147446e-07,0.0,0.0
2018-05-15,40,ssi,0.9999992151205525,7.883574578076737e-08,0.0,0.0
2018-05-16,41,ssi,0.9999997093645583,1.1054590455137807e-07,0.0,0.0
2018-05-17,42,ssi,0.999998117688605,2.827829830819203e-07,0.0,0.0
2018-05-18,43,ssi,0.9999989124252456,1.8550528266773061e-07,0.0,0.0
2018-05-19,44,ssi,0.9999989768244257,1.844034504240588e-07,0.0,0.0
2018-05-20,45,ssi,0.9999998160107726,4.112293549613024e-08,0.0,0.0
2018-05-21,46,ssi,0.9999998990355846,6.8401673168082546e-09,0.0,0.0
2018-05-22,47,ssi,0.9999992586344114,9.899453631068878e-08,0.0,0.0
2018-05-23,48,ssi,0.999996301076126,2.831413964673881e-07,0.0,0.0
2018-05-24,49,ssi,0.9999813425828727,3.5415616284624096e-07,0.0,0.0
2018-05-25,50,ssi,0.999946381305723,3.100649165260741e-06,0.0,0.0
2018-05-26,51,ssi,0.999817047060342,4.068936973481633e-06,0.0,0.0
2018-05-27,52,ssi,0.999429790331944,1.0502620594826329e-05,0.0,0.0
2018-05-28,53,ssi,0.9993465240489523,3.078125556255625e-05,0.0,0.0
2018-05-29,54,ssi,0.9984882891395616,2.423251500933423e-05,0.0,0.0
2018-05-30,55,ssi,0.9966577224652843,4.44243298754121e-05,0.0,0.0
2018-05-31,56,ssi,0.9933919527281979,9.816720507556483e-05,0.0,0.0
2018-06-01,57,ssi,0.9880235244725362,0.0002507948333629758,0.0,0.0
2018-06-02,58,ssi,0.9887941668168648,4.041702232839221e-05,0.0,0.0
2018-06-03,59,ssi,0.981367978672169,0.00019735830342543695,0.0,0.0
2018-06-04,60,ssi,0.9703708368161423,0.00040614217576317557,0.0,0.0
2018-06-05,61,ssi,0.9547789196257013,0.0005477103891979253,0.0,0.0
2018-06-06,62,ssi,0.9346357414525569,0.00034614766685022705,0.0,0.0
2018-06-07,63,ssi,0.9092964239303566,0.0007194089709963415,0.0,0.0
2018-06-08,64,ssi,0.8764368512254637,0.001107477124437048,0.0,0.0
2018-06-09,65,ssi,0.8420546854483565,0.00022790328995353514,0.0,0.0
2018-06-10,66,ssi,0.7987887916806685,0.0006326309212496108,0.0,0.0
2018-06-11,67,ssi,0.7572014489386112,0.0011422458374926207,0.0,0.0
2018-06-12,68,ssi,0.7082535856297426,0.0013637508046084722,0.0,0.0
2018-06-13,69,ssi,0.6595882027124695,0.0009362979394783072,0.0,0.0
2018-06-14,70,ssi,0.6098277932740994,0.0008945783244366483,0.0,0.0
2018-06-15,71,ssi,0.5614300604636131,0.0008095473366683377,0.0,0.0
2018-06-16,72,ssi,0.5132756012872335,0.0013705947027714488,0.0,0.0
2018-06-17,73,ssi,0.46499546807148495,0.0013991033732466804,0.0,0.0
2018-06-18,74,ssi,0.4201960935160173,0.0011892693021229174,0.0,0.0
2018-06-19,75,ssi,0.37903675801953884,0.0008824750795965669,0.0,0.0
2018-06-20,76,ssi,0.33798506397139194,0.0010014420946479411,0.0,0.0
2018-06-21,77,ssi,0.3033942407539001,0.0008574218301416019,0.0,0.0
2018-06-22,78,ssi,0.2694645511113659,0.0009387863169567259,0.0,0.0
2018-06-23,79,ssi,0.23732757741995092,0.0009583821469992722,0.0,0.0
2018-06-24,80,ssi,0.2112695680724651,0.0003291104026507196,0.0,0.0
2018-06-25,81,ssi,0.1862467607391044,0.000407465671056922,0.0,0.0
2018-06-26,82,ssi,0.1629781342630835,0.0004554651261908277,0.0,0.0
2018-06-27,83,ssi,0.14374599835288637,0.0005085514112192367,0.0,0.0
2018-06-28,84,ssi,0.12614932360876008,0.0005057231771483685,0.0,0.0
2018-06-29,85,ssi,0.11063599355510867,0.00011085233427522324,0.0,0.0
2018-06-30,86,ssi,0.09662016673989138,0.00022017940634695688,0.0,0.0
2018-07-01,87,ssi,0.08389477241405396,7.0419955667486e-05,0.0,0.0
2018-07-02,88,ssi,0.07285590623493154,0.0001225260157372994,0.0,0.0
2018-07-03,89,ssi,0.0636691226111622,0.000392026602771584,0.0,0.0
2018-07-04,90,ssi,0.055012616121670854,0.0002331984902281329,0.0,0.0
2018-07-05,91,ssi,0.04779477800709986,5.164587517280931e-05,0.0,0.0
2018-07-06,92,ssi,0.04119412918354881,0.00021391255437911149,0.0,0.0
2018-07-07,93,ssi,0.03565591827680381,6.496202978048666e-05,0.0,0.0
2018-07-08,94,ssi,0.03118795809801711,4.571731850402282e-05,0.0,0.0
2018-07-09,95,ssi,0.026560480067924108,0.00015146971266038822,0.0,0.0
2018-07-10,96,ssi,0.02311760828324194,4.293627277999054e-05,0.0,0.0
2018-07-11,97,ssi,0.019968288136589796,0.00010088019027139129,0.0,0.0
2018-07-12,98,ssi,0.01719935662088279,5.769142097556483e-05,0.0,0.0
2018-07-13,99,ssi,0.014772912062540389,4.349572905991502e-05,0.0,0.0
2018-07-14,100,ssi,0.012773064265689693,1.4152845460867863e-05,0.0,0.0
2018-07-15,101,ssi,0.010989897131721826,5.959492564446413e-05,0.0,0.0
2018-07-16,102,ssi,0.009498371831216823,4.946713895949665e-05,0.0,0.0
2018-07-17,103,ssi,0.008198228023939658,5.851308998076225e-05,0.0,0.0
2018-07-18,104,ssi,0.0070019621304553414,1.5278075925395005e-05,0.0,0.0
2018-07-19,105,ssi,0.0060383674232868945,1.9507879981520996e-05,0.0,0.0
2018-07-20,106,ssi,0.005171728509882789,3.5785340075621625e-05,0.0,0.0
2018-07-21,107,ssi,0.0044549191933334065,1.0732158966011932e-05,0.0,0.0
2018-07-22,108,ssi,0.0038184055172775233,1.2742586850537994e-05,0.0,0.0
2018-07-23,109,ssi,0.003272301743649675,1.2320039520918146e-05,0.0,0.0
2018-07-24,110,ssi,0.002810850229037265,1.1370032658953608e-05,0.0,0.0
