date,day,model,risk_of_additional_cases,monte_carlo_standard_error,risk_of_additional_transmission,transmission_monte_carlo_standard_error,risk_of_sustained_transmission,sustained_transmission_monte_carlo_standard_error
2018-05-10,35,ssi_so,0.9999954445103757,7.265889176428815e-07,0.9987322614577477,1.6513677483388318e-05,0.0,0.0
2018-05-11,36,ssi_so,0.9999809153097695,1.2525006593170335e-06,0.996504996442092,5.216417150941424e-05,0.0,0.0
2018-05-12,37,ssi_so,0.9999797173699692,2.1375615568372548e-06,0.9957940901338235,0.00011879903776935473,0.0,0.0
2018-05-13,38,ssi_so,0.999989275528673,5.474525084511069e-07,0.997259715961069,3.6648987716907225e-05,0.0,0.0
2018-05-14,39,ssi_so,0.9999953688046962,6.602692939250438e-07,0.9982331935427974,7.423950003252689e-05,0.0,0.0
2018-05-15,40,ssi_so,0.999998902814135,1.5744884837641662e-07,0.9993710488500199,1.6651634069010862e-05,0.0,0.0
2018-05-16,41,ssi_so,0.9999998228697895,1.197870677279313e-08,0.9997410765344424,5.4171569079025586e-06,0.0,0.0
2018-05-17,42,ssi_so,0.999998592435966,1.5498871391181422e-07,0.9991369685513851,1.2665051420027578e-05,0.0,0.0
2018-05-18,43,ssi_so,0.9999990686211903,1.3038250702384543e-07,0.9992872816875167,1.219795906160561e-05,0.0,0.0
2018-05-19,44,ssi_so,0.9999994598162478,3.5302953906153217e-08,0.9994245767891891,1.8947182955181333e-05,0.0,0.0
2018-05-20,45,ssi_so,0.9999997526581533,5.080843395321904e-08,0.9997676485132019,6.674136665298171e-06,0.0,0.0
2018-05-21,46,ssi_so,0.9999998247420377,4.077487177140215e-08,0.9997716962605461,1.4645252968935624e-05,0.0,0.0
2018-05-22,47,ssi_so,0.9999992595460117,1.3548249140275265e-07,0.9992108657190008,2.671391106047436e-05,0.0,0.0
2018-05-23,48,ssi_so,0.9999961482280105,4.152716401899247e-07,0.9977356421690058,4.6478552250569464e-05,0.0,0.0
2018-05-24,49,ssi_so,0.9999841680028123,1.0195038530346985e-06,0.994071369860375,0.00020951900235328605,0.0,0.0
2018-05-25,50,ssi_so,0.9999373947292814,4.865675645152314e-06,0.9868817835832085,0.00015597657217300272,0.0,0.0
2018-05-26,51,ssi_so,0.9998180523877345,7.304184232895351e-06,0.9746226895385834,0.00014714793947750838,0.0,0.0
2018-05-27,52,ssi_so,0.9994804962375003,1.551145531813701e-05,0.9553976702431813,0.0002669277166583248,0.0,0.0
2018-05-28,53,ssi_so,0.9993709844005282,1.4703240123291449e-05,0.9567757894666626,0.00024442361529658816,0.0,0.0
2018-05-29,54,ssi_so,0.9984485029921578,2.090752555691686e-05,0.9310987277044942,0.00046540318965614976,0.0,0.0
2018-05-30,55,ssi_so,0.9967465579865193,3.980714782096553e-05,0.8985724290387164,0.0004551805081173538,0.0,0.0
2018-05-31,56,ssi_so,0.993411856697816,3.443415188223813e-05,0.8574097005214548,0.0005213113758846561,0.0,0.0
2018-06-01,57,ssi_so,0.9878422760683487,0.00015915547365502752,0.8106241619646786,0.0010523340673246903,0.0,0.0
2018-06-02,58,ssi_so,0.9887871203923799,0.00014342623285198392,0.8431721284859887,0.0005649500186071171,0.0,0.0
2018-06-03,59,ssi_so,0.9815787258514904,0.00022378979452399364,0.8004642021349282,0.0008580378455617854,0.0,0.0
2018-06-04,60,ssi_so,0.9700951857662398,0.00042800751189778685,0.7493333441816636,0.0011564995620492997,0.0,0.0
2018-06-05,61,ssi_so,0.9545981745347231,0.00030004854742704816,0.6955833747645275,0.001355640897361174,0.0,0.0
2018-06-06,62,ssi_so,0.9356693349398424,0.0008528382138665996,0.6420653942529556,0.0017948750117976816,0.0,0.0
2018-06-07,63,ssi_so,0.9084695529021859,0.0004673430656810582,0.5829042363104555,0.0010404527535564543,0.0,0.0
2018-06-08,64,ssi_so,0.8788863752528518,0.0008316847356401769,0.5305308167925091,0.0010275402451750224,0.0,0.0
2018-06-09,65,ssi_so,0.841178283922069,0.0006615538372495837,0.4745540830059667,0.0007735103563939068,0.0,0.0
2018-06-10,66,ssi_so,0.80279487257465,0.0005222680421223245,0.4270808074434568,0.0006754581117425195,0.0,0.0
2018-06-11,67,ssi_so,0.757350286654301,0.0010351424291080527,0.3796210517845213,0.0010567271335566954,0.0,0.0
2018-06-12,68,ssi_so,0.7072106171955839,0.001584229401647042,0.33422221567165544,0.0012423568942334419,0.0,0.0
2018-06-13,69,ssi_so,0.6601958927023224,0.0007803403076402419,0.2969860584406988,0.0006157262296907516,0.0,0.0
2018-06-14,70,ssi_so,0.6115754720629921,0.0014394542572718665,0.2628744215354978,0.0008763860470910232,0.0,0.0
2018-06-15,71,ssi_so,0.5605130974750971,0.0011677919226784576,0.2303918789099174,0.0008448342072387324,0.0,0.0
2018-06-16,72,ssi_so,0.5128563428721624,0.0006563927501651417,0.20257993296747634,0.00047858544984965813,0.0,0.0
2018-06-17,73,ssi_so,0.4672007328626121,0.0012388009602825809,0.17837147799910946,0.0006752216012118879,0.0,0.0
2018-06-18,74,ssi_so,0.42087686859483153,0.00092155856816697,0.15547777413688246,0.00041178041469910117,0.0,0.0
2018-06-19,75,ssi_so,0.3778034700505666,0.0008687573420586995,0.13541498874194968,0.00039699513523803727,0.0,0.0
2018-06-20,76,ssi_so,0.3389657349415247,0.0012143954558586955,0.118496280309202,0.0005158629346027939,0.0,0.0
2018-06-21,77,ssi_so,0.30403574160370284,0.0008123977890379174,0.10390867394863645,0.0003041839503809417,0.0,0.0
2018-06-22,78,ssi_so,0.27080502522642513,0.0005124581652901331,0.09075638360839478,0.0001827892884340486,0.0,0.0
2018-06-23,79,ssi_so,0.23863461216512205,0.0004749091289020002,0.0784050846060037,0.00016994161089540778,0.0,0.0
2018-06-24,80,ssi_so,0.21209474922205185,0.0004144739101856027,0.06861986115153895,0.00015155644956228175,0.0,0.0
2018-06-25,81,ssi_so,0.1864351161596275,0.00028631892846214243,0.059422313985375674,9.377945756769228e-05,0.0,0.0
2018-06-26,82,ssi_so,0.16430068886948113,0.0005506396556306845,0.05171319925453144,0.00018997850471025684,0.0,0.0
2018-06-27,83,ssi_so,0.14388419387920814,0.0005586798423366683,0.044769920844459854,0.00018162591161887998,0.0,0.0
2018-06-28,84,ssi_so,0.12598391450978152,0.0006265910697084537,0.03879748435624453,0.000213351398396483,0.0,0.0
2018-06-29,85,ssi_so,0.11016133313474119,0.00013180735094329413,0.033623793715428785,4.486032152212218e-05,0.0,0.0
2018-06-30,86,ssi_so,0.0961943453120615,0.00020209205680933297,0.029125054748488588,6.42228317475374e-05,0.0,0.0
2018-07-01,87,ssi_so,0.08358073054875514,0.00027004324703075043,0.025123569527339185,8.611570785371816e-05,0.0,0.0
2018-07-02,88,ssi_so,0.07326979758857899,0.00021625720265001585,0.02189396906631158,6.838688070371893e-05,0.0,0.0
2018-07-03,89,ssi_so,0.06322541894964007,0.00026780621796688563,0.018783082395220974,8.269209013277504e-05,0.0,0.0
2018-07-04,90,ssi_so,0.05528752207173404,0.00019728898821823413,0.016350698535409602,6.027490317782345e-05,0.0,0.0
2018-07-05,91,ssi_so,0.047757323878605984,8.999897847104417e-05,0.014057552072361368,2.7329831201915408e-05,0.0,0.0
2018-07-06,92,ssi_so,0.04163181396561666,0.00016532424632845154,0.012209184784599092,4.930728266738885e-05,0.0,0.0
2018-07-07,93,ssi_so,0.03595345065238842,0.00012869350275645583,0.010507413590548631,3.7972659136009847e-05,0.0,0.0
2018-07-08,94,ssi_so,0.03103815895008355,0.00014541391543748062,0.009042440790794859,4.282596994700844e-05,0.0,0.0
2018-07-09,95,ssi_so,0.026711401360819842,9.603703747171283e-05,0.0077596695007144945,2.828169086209907e-05,0.0,0.0
2018-07-10,96,ssi_so,0.023222985875767432,0.0001228150928752329,0.00673081126275521,3.607126201810116e-05,0.0,0.0
2018-07-11,97,ssi_so,0.020042907412580635,0.00010911792627637509,0.005795820857825262,3.1879330180902914e-05,0.0,0.0
2018-07-12,98,ssi_so,0.01728650350101668,6.149459572367573e-05,0.004988849964766451,1.803673745702028e-05,0.0,0.0
2018-07-13,99,ssi_so,0.014845978877427224,6.855309694392804e-05,0.0042771126755091204,2.0061144395951603e-05,0.0,0.0
2018-07-14,100,ssi_so,0.012896664046882056,3.304186617325092e-05,0.003709931948602696,9.527437770505012e-06,0.0,0.0
2018-07-15,101,ssi_so,0.011007377933053952,3.293869440679107e-05,0.0031615874776369512,9.520047707162873e-06,0.0,0.0
2018-07-16,102,ssi_so,0.009561739105484524,3.0500675672744134e-05,0.0027430641905294983,8.808254130331383e-06,0.0,0.0
2018-07-17,103,ssi_so,0.008191296061055398,1.7820905990017907e-05,0.002347054324238096,5.115875573546469e-06,0.0,0.0
2018-07-18,104,ssi_so,0.007026595324123974,6.28414616929698e-06,0.0020112550050126465,1.8258343290228935e-06,0.0,0.0
2018-07-19,105,ssi_so,0.006070888499504767,3.377878829837797e-05,0.0017360815826152898,9.692529924979662e-06,0.0,0.0
2018-07-20,106,ssi_so,0.005201366410385377,2.1390842009850322e-05,0.0014860623399028938,6.108384731354214e-06,0.0,0.0
2018-07-21,107,ssi_so,0.004501975008347925,1.8051696165679263e-05,0.0012852723653825615,5.157868104789946e-06,0.0,0.0
2018-07-22,108,ssi_so,0.0038416706973679604,1.5789180637835718e-05,0.001095936400683839,4.509894321021939e-06,0.0,0.0
2018-07-23,109,ssi_so,0.0033064993742600857,1.1224743440301287e-05,0.0009426624319319732,3.2019312249093716e-06,0.0,0.0
2018-07-24,110,ssi_so,0.0028214890097078005,1.570714312216987e-05,0.0008038806701597956,4.486714212722108e-06,0.0,0.0
